x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,f1,f2
0.0,0.00032736941630473135,0.0001307590522999732,0.00016888089999202228,0.00218952832117499,-0.00010883644359752347,-0.0003947071545385804,0.001774468971262004,0.001110733770133307,0.0053607444791970455,0.0,1.0302180590522312
0.6528755403647735,0.0002808535151188938,0.00018662656198325064,0.0006535245982129086,0.0022712283201524156,0.0005405940497540774,-0.00032967062014886147,0.0016598044101931515,0.0009335535282089766,0.005330333550906786,0.6528755403647735,0.21004829437646738
0.6203986387752577,0.0003198560549750395,0.00034399681731744203,-0.0010117344426490472,0.002261597839386593,0.0003749232582991246,-0.0002620927460347646,0.0016898848007501916,0.0005366562900551176,0.005377314434896191,0.6203986387752577,0.2309421599955838
0.577050644006061,0.00031800457052737734,0.0004449141667022919,0.000538237808998522,0.002262270948818647,0.00025337011402707223,-0.00033089725943217786,0.0017211206619619866,0.0005365015037336779,0.004371758539590208,0.577050644006061,0.25425298446836087
0.478008767490548,0.00026987063375970207,0.00018952669337350653,0.00046845404046421296,0.002262577309427099,0.0002230629285208389,-0.0003257672960718444,0.0016606842707757989,0.0005447780764259536,0.0053601402665417516,0.478008767490548,0.32802722986352045
0.5656423625746921,0.0002746125795242181,0.0004449141667022919,0.000538237808998522,0.002262270948818647,-5.090816674726569e-05,-0.00033089725943217786,0.0017211206619619866,0.0005365015037336779,0.004375413032618542,0.5656423625746921,0.2618557641430595
0.5070730727848938,0.00031656385145629583,0.00035444343786841304,0.00040164954905414505,0.0023219218426891635,0.0005290040282530758,-0.0002480577459964102,0.0016896893043606425,0.000933764211583801,0.005435643070761453,0.5070730727848938,0.30804284301204665
0.5423295115284038,0.00031656385145629583,0.00035434910999416444,-0.00045534946837574083,0.0022744255465146543,0.0005290040282530758,-0.0002480577459964102,0.0016896893043606425,0.000933764211583801,0.0054315567067640185,0.5423295115284038,0.28321805431591623
0.6323564817198887,0.00026706582494748633,0.0004250531595330941,-0.0005082628159547975,0.002191085290826796,0.0002605565654630749,-0.00031635256078968725,0.0016505824665157668,0.0007395396019923355,0.005360435082380232,0.6323564817198887,0.22272371288354648
0.45704597396643865,0.00026684280835547033,0.0004360662827599142,-0.0003833354265396213,0.0023065832958453023,0.0003077730266866393,-0.0003252625466264544,0.0016153239451169364,0.0005330718902622054,0.004354795305660797,0.45704597396643865,0.33852769616359013
