x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,f1,f2,predf1,predf2
6.573786529190902e-09,3.6526010190340036e-05,0.00016525713482224452,0.002285959757720074,2.2666809962834178e-05,8.634906162770244e-05,6.326150443573484e-06,0.0001960860274585319,0.0814221318921935,0.0002576387960916862,6.573786529190902e-09,1.0844789416405105,-0.0022183059056663096,1.0915621727681672
0.0007087451579321629,1.905466691269026e-05,3.55281420644954e-05,4.3256463455132514e-05,7.899095575535625e-07,5.8360405669729475e-05,5.444699583876161e-05,8.59565841122886e-07,4.8474180724531295e-06,4.139799996460192e-06,0.0007087451579321629,1.00022078115884,-0.0007557542131693953,1.0227048287700533
0.003383863411778169,1.2138711628495246e-05,1.8742296260589078e-06,2.2924563024486163e-07,4.399195457062981e-06,1.2316824698621153e-06,4.470860371968048e-06,1.0299392748670691e-06,2.5711125247146843e-05,7.065626486016454e-05,0.003383863411778169,1.0001102921168086,0.002042769140886604,1.0217528276062542
0.008301902538594865,3.056109489191704e-06,3.317459682278425e-06,1.8091565608767978e-06,4.1344234847956704e-05,1.7191370810081355e-06,7.73318888491343e-07,3.504460848671361e-07,1.3104714123736116e-05,2.679175844276678e-05,0.008301902538594865,1.0000233511079963,0.007173528701256816,1.02015316378814
1.7980570277115345e-07,7.733443043860643e-07,2.6689932466132884e-05,3.2303039624972973e-06,1.9181065352078255e-06,1.2749220485710028e-05,4.466415227328449e-06,1.051870669640945e-06,0.056285639765699044,0.0001267053498172294,1.7980570277115345e-07,1.0564632243091365,-0.0016926609527220253,1.0676996840014137
8.61147029430923e-06,7.092810710130152e-07,7.474550031301444e-06,2.531897239226394e-05,2.6304343654337318e-05,2.417625970487454e-05,2.871985451119383e-07,2.1052255618080674e-06,0.11842648704501474,1.7928496096641674e-05,8.61147029430923e-06,1.1185307913057732,-0.00329333495053148,1.1236618263646743
1.651998654988304e-07,7.733443043860643e-07,6.383578460259444e-07,3.2303039624972973e-06,1.9181065352078255e-06,5.663882497670294e-06,3.819782597528568e-06,9.913110025818536e-07,0.12835676609588478,9.569747447090423e-06,1.651998654988304e-07,1.1283833709320537,-0.0035865559867006534,1.1333644184654459
1.651998654988304e-07,7.733443043860643e-07,6.383578460259444e-07,3.2303039624972973e-06,1.9181065352078255e-06,5.572276357480621e-06,6.077257122985681e-07,1.0402309752290606e-06,0.10820206723677371,9.569747447090423e-06,1.651998654988304e-07,1.1082254173298893,-0.0030193454718759937,1.1137826855735788
2.1192867941221996e-07,5.461356990507211e-06,0.0007841182254674248,0.0011471796496576843,1.5876015707651453e-05,0.0001317778532438286,1.8144969554153862e-05,0.00010518024139078943,0.15468907979851151,0.004562421793125518,2.1192867941221996e-07,1.1614592399036106,-0.004239264992466801,1.1651771605798975
2.1192867941221996e-07,2.811730529086243e-06,1.1234578300451925e-05,0.0011471796496576843,1.5876015707651453e-05,0.0001317778532438286,0.0006457514584990132,1.680614163730041e-05,0.18961548196417344,0.004562421793125518,2.1192867941221996e-07,1.1961493411848365,-0.0053164595841061315,1.2026693475079049
1.0874927856722008e-06,3.6348292608471976e-05,0.0001790801639463463,0.001491211704007056,1.621508294109293e-05,2.1436682755274764e-05,4.54382956201995e-07,5.3095387837961605e-06,0.23668974833505332,0.00011473455639382571,1.0874927856722008e-06,1.2385545387384906,-0.006884370196110265,1.2536261448379706
1.0874927856722008e-06,1.271163298951307e-05,0.0006711468689243181,8.83029124278128e-05,1.621508294109293e-05,0.0009807564995731263,0.00021745434395723136,2.3621142426861454e-06,0.24131657988201252,0.0003249976632796441,1.0874927856722008e-06,1.2436305269993972,-0.0070251598839114115,1.2594683640970905
5.209384226758887e-07,3.589552541167651e-05,0.00010949803728712657,2.565873019350051e-06,6.598750384519251e-06,4.860158521510505e-07,3.50567745766893e-06,1.1404102296875988e-06,0.2497422105598448,3.839635489867097e-06,5.209384226758887e-07,1.2499057404847598,-0.007312921256363906,1.2679556954781082
8.714779972367625e-08,2.5136669036695888e-05,0.006525102570932134,0.2713855489318,0.000270335413452136,0.0002421222505135041,3.441637062761458e-05,0.0024154540553141418,1.2841397510419815e-05,0.0005003761130464103,8.714779972367625e-08,1.281411333772227,-0.007619474214713783,1.3173385650799012
1.3077022291054158e-05,0.0025780485469262776,0.0004837626389684912,0.3218972381292485,9.89278038726717e-06,1.2284966568157716e-05,3.932658006688191e-06,1.3025033091403227e-06,0.0002978840044520227,4.214901389351982e-05,1.3077022291054158e-05,1.3253264951127288,-0.009517289041834338,1.3788809034094525
1.147993001890431e-05,0.0009091588724074893,0.0014052114714712838,0.3218972381292485,9.89278038726717e-06,1.2284966568157716e-05,4.129893793123582e-06,1.1887445779174883e-06,0.00718605333488594,2.7305623594149714e-05,1.147993001890431e-05,1.3314524637179526,-0.00952877705066411,1.3836345841197624
1.7036223907233786e-06,0.006174194603602231,0.007310427930921658,0.3422319504106048,4.391282347923301e-05,7.654899816729397e-06,3.821428243871188e-05,2.6246496178330437e-05,7.845098637269443e-05,0.00041090342988451726,1.7036223907233786e-06,1.356321955861159,-0.010452429086741117,1.4171578241566325
1.7036223907233786e-06,7.448840303203087e-05,0.018079168978421416,0.3350656410999261,5.321443268412441e-05,0.0005574829035817542,1.2842161082933056e-05,1.4482656080876955e-07,1.2548951681362377e-05,0.0006915221188835491,1.7036223907233786e-06,1.3545470538737114,-0.010381297135418733,1.4136183125815036
5.783046081391855e-08,0.0005007411084498635,0.001748895748670423,0.34015204128551974,7.377532548923587e-05,0.0005249198689702344,1.0334593322858651e-05,0.00021752645623358406,0.0001186115593603271,0.0002723129012885941,5.783046081391855e-08,1.3436191588473023,-0.010229000619580014,1.4041582806246173
9.772038480585324e-08,0.00038038664180900446,0.021564798146729295,0.4228383257244898,0.000270335413452136,8.48579787597743e-05,3.441637062761458e-05,0.0002156114402900253,0.001570369822562412,0.00019517092324253295,9.772038480585324e-08,1.447154272461956,-0.013370454736663156,1.5426052100209973
9.772038480585324e-08,0.00038038664180900446,0.021564798146729295,0.4058633516554351,0.000270335413452136,8.48579787597743e-05,2.8472100540399764e-05,0.0002156114402900253,0.001570369822562412,0.00019517092324253295,9.772038480585324e-08,1.430173354122814,-0.012889981975097962,1.5181847207725438
1.3024034673851646e-05,3.516372870552244e-05,0.08560352434455205,0.39375758171366976,0.00012564323864101717,0.0008711033062066279,5.498362917796772e-06,6.805452488023399e-06,0.00026413107816766247,0.002450763708019361,1.3024034673851646e-05,1.4831202148189973,-0.013967391806431537,1.5706553014538431
3.2250001228188474e-05,2.2594996000731405e-05,0.08315543634700776,0.4114634319212833,0.0007381979516351682,1.557061421510015e-05,0.00010199172376002211,3.948834516038453e-05,0.00018473258017408974,0.002656544417325161,3.2250001228188474e-05,1.498377988202436,-0.014425115241727739,1.5931208347362316
4.276893475655428e-06,0.0069254737800689605,0.10029704081349067,0.43277601358405393,4.133622962338799e-05,0.0009590280014180732,0.0011229381116878872,0.00016063731717575025,0.001543111487573059,0.004187322555999458,4.276893475655428e-06,1.5480129018692748,-0.015485140948363448,1.6520325598575087
3.6059260425365084e-07,0.0032166979651152704,0.10523229967968377,0.4288455472151082,0.0005237058294446664,0.0007520153141283255,0.000159419067213745,0.0020604849590435967,0.0007813715293680563,0.0039936438961691465,3.6059260425365084e-07,1.5455651854551908,-0.015466227632772419,1.6488052535105764
5.760804104159044e-06,0.0019090679780065056,0.19621526231408795,0.427263185636697,0.0002774832422859584,0.0006744850467680894,0.00039031865888423424,0.0003627880485133126,0.0008171727853223056,0.002202828287191428,5.760804104159044e-06,1.6301125919773982,-0.01717362149437262,1.7503952253011101
5.760804104159044e-06,0.0019090679780065056,0.21813770648739855,0.427263185636697,0.0002774832422859584,0.0006744850467680894,0.00039031865888423424,0.0003627880485133126,0.0008246868589192312,0.0016072909279539068,5.760804104159044e-06,1.651447012865331,-0.017520711154384735,1.776991304506801
1.678540062114148e-06,0.00020037241174846135,0.19903263246675587,0.410602704134593,4.983401205371976e-05,5.899663145615827e-05,3.932658006688191e-06,3.880258168362909e-06,2.5512927179539016e-05,0.0017232689434861644,1.678540062114148e-06,1.6117011344416998,-0.01680947461324996,1.7270858980591035
4.276893475655428e-06,0.0069254737800689605,0.2028867861538674,0.45023342298023156,1.8774065755396896e-06,0.00011734429281175644,0.0001226916918478461,0.00016063731717575025,0.00515901242584069,0.004187322555999458,4.276893475655428e-06,1.6697945685934643,-0.017851823184268818,1.7988740939787429
4.225826472127626e-06,0.012650127946105908,0.20130366254525212,0.4593209335687529,0.0011688778938190945,0.01942766304166261,1.4013657107454146e-05,0.00014376627285171765,1.696427824307667e-05,0.0006716673457196944,4.225826472127626e-06,1.6947176765389773,-0.018013875112468877,1.82269742256856
3.463283773667885e-06,0.007065734183430444,0.19287079192307777,0.4929353349011946,0.0002482171321021204,0.00019499346005628814,3.142045217837275e-05,0.0001843635151630552,1.9028972342758564e-05,0.0016717471237379653,3.463283773667885e-06,1.6952216316562079,-0.018263227044995597,1.8409403423008575
5.760804104159044e-06,0.052436917281752815,0.21813770648739855,0.427263185636697,0.0002774832422859584,0.0006744850467680894,0.00039031865888423424,0.0003627880485133126,0.0011503754052419695,0.06555618487284688,5.760804104159044e-06,1.7662494446615993,-0.018743316957973353,1.8752391880546322
3.5968353124279585e-07,0.006713808578300535,0.22295053078139887,0.4668027101006972,3.1033146932958895e-05,0.00014776796126473723,4.532517170183526e-06,0.00015961409364014412,0.00014739339876398267,0.08907502960690478,3.5968353124279585e-07,1.786032420185001,-0.019179394048772294,1.9120362179129353
3.5968353124279585e-07,0.07109861368380217,0.22295053078139887,0.4668027101006972,7.6254370847292e-06,0.008250695193845107,4.532517170183526e-06,4.9463976114249265e-06,4.54878074326452e-05,0.0039672480702038085,3.5968353124279585e-07,1.773132389989173,-0.019139470997283786,1.9074852873053425
4.112528868439444e-06,0.09667438417320269,0.23816412098361975,0.45298111406752556,0.0005822802249780917,0.00028722730216572444,0.0003627033286509256,0.00013963038896594576,0.0007455008825866151,0.0010202917268651158,4.112528868439444e-06,1.790957253069117,-0.019347752068686157,1.9257824841801896
2.525200820971291e-06,0.10802091397415825,0.23443009407452517,0.4499807124326425,0.00018735544577475633,0.00028962103081984244,0.00025740800597803825,0.00848552000196417,0.0001848453691301598,0.0010202917268651158,2.525200820971291e-06,1.802856762058321,-0.019475318316048682,1.9340424801899418
3.463283773667885e-06,0.031894955204252125,0.25594139247022124,0.44690318850690003,0.0002592211278359065,0.00016024242676316132,3.4779865379983195e-05,0.0006589902792626936,1.9028972342758564e-05,0.09364493342754134,3.463283773667885e-06,1.8295167322739432,-0.019686367754071725,1.9536324305704278
2.9740465296479613e-05,0.1345378843871626,0.22440768724177967,0.43837790147868577,0.002056751382263388,0.003660314906494668,2.8135172346512242e-05,0.0029307828596301217,6.742756060785636e-05,0.09169255809204832,2.9740465296479613e-05,1.8977594426149453,-0.020521483284352146,2.00835411237027
3.995234082154266e-06,0.135136180332952,0.23291479141035556,0.45191588233193025,0.00046844951285579913,0.010025715529251368,0.00025740800597803825,0.00013963038896594576,0.000745118751827552,0.04509465290528817,3.995234082154266e-06,1.8766978291608996,-0.02035291291429618,1.9998478868716394
2.7127861428734686e-05,0.15861972419223896,0.21158556616584442,0.4099757267065557,0.000177927897467001,5.903533666367516e-05,3.932658006688191e-06,4.9335169689384236e-05,0.0005695593189251391,0.09205376045599233,2.7127861428734686e-05,1.873094567508493,-0.020041208540470586,1.9732947973935784
2.527718246987318e-05,0.15025428761397783,0.20781798066258922,0.43256248268866493,0.0026738021706011915,0.003083120526790461,0.0008940064603626953,0.004759372168386092,0.024050200901983173,0.09776832597805653,2.527718246987318e-05,1.9238635788393015,-0.020643380841730567,2.0243176213999363
1.2181118353590789e-05,0.17879178391257078,0.23717231028131586,0.4151360954321537,0.000290294154555648,0.00030967510312626255,9.732663371657808e-05,0.001195748761289658,0.00041508344955947483,0.09147713423005678,1.2181118353590789e-05,1.9248854518812597,-0.020891461333260357,2.0354224789546356
1.2181118353590789e-05,0.1902915713160623,0.23717231028131586,0.4151360954321537,0.000290294154555648,0.00047744651684334543,9.732663371657808e-05,0.001195748761289658,0.0004754141948105411,0.09147713423005678,1.2181118353590789e-05,1.9366133414441864,-0.02105209096625395,2.04835001126214
1.2181118353590789e-05,0.18571450261732306,0.23717231028131586,0.42174916553692987,0.0002916375949662994,0.00030967510312626255,9.71650772928747e-05,0.05956863157844057,0.00254195735703391,0.09147713423005678,1.2181118353590789e-05,1.9989221793022556,-0.021880100154770567,2.1023898898332067
5.233350119997355e-07,0.18516936859902344,0.21250004534051029,0.4136877586998261,3.654121411740255e-05,0.004205520446915653,1.3814569758026146e-05,0.0867070963858866,0.03737515516527067,0.09353430453877933,5.233350119997355e-07,2.033229604959953,-0.021953706971224892,2.1177292977918696
1.2867453473324695e-06,0.18571450261732306,0.23730813010688054,0.42968326796101447,0.007261043222870576,0.0049312182184481175,0.0002566900795323545,0.08659379706217435,0.0010178293173044937,0.09147713423005678,1.2867453473324695e-06,2.0442436128147947,-0.02229537918663037,2.145558439996727
3.0240678472806808e-05,0.22812274641757113,0.23634792905187554,0.4241464556082407,0.005790008420437527,0.006236289728957904,3.1423941389493675e-05,0.08567171515950703,0.0013190622068632515,0.11294814319099976,3.0240678472806808e-05,2.1006137732904944,-0.023066182668422947,2.2038638252625833
8.881516154680929e-07,0.22812274641757113,0.23404903500864496,0.41584252518199455,0.0076312326428958025,0.0006090945437822034,1.4298061000637282e-05,0.05100075846961579,9.82482729118585e-06,0.15118781013786828,8.881516154680929e-07,2.0884673252902863,-0.022955640264788073,2.1918064653112523
3.323630722512549e-05,0.2385119031309755,0.24073189291183686,0.3894003118171927,0.001997933438636818,0.003741889327206458,0.003118664103795655,0.06887791346170723,0.0229456067536805,0.17282154309656736,3.323630722512549e-05,2.1421476575259244,-0.023424496922853633,2.2345672641964387
1.2831932171479397e-05,0.2643082274051522,0.2348268194190748,0.4136877586998261,0.011715207170930582,0.004875942260962462,0.0011951472518776903,0.08627457172440472,0.0022668548918124733,0.1534991310119626,1.2831932171479397e-05,2.1726496597602165,-0.02390845590691737,2.2761235158932545
