x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,f1,f2
0.1545926977768128,1.9551081101880814e-07,1.5701314726201173e-09,2.123473198156438e-08,2.0209614006691077e-08,2.6229375019692637e-07,8.226069947460372e-10,4.281537508782694e-08,6.618067982917677e-09,1.3102427365645878e-09,0.1545926977768128,0.9761016633808142
0.15176542891745015,1.9551081101880814e-07,9.314332560766594e-10,2.123473198156438e-08,6.117326336560034e-09,2.6229375019692637e-07,1.1162391191869683e-08,4.281537508782694e-08,1.2408224965725404e-08,5.040821448291436e-08,0.15176542891745015,0.9769678713537862
0.15176542891745015,1.9551081101880814e-07,9.314332560766594e-10,2.123473198156438e-08,6.117326336560034e-09,2.6229375019692637e-07,1.1162391191869683e-08,4.281537508782694e-08,1.2408224965725404e-08,5.040821448291436e-08,0.15176542891745015,0.9769678713537862
0.17948592514132922,9.48837365001319e-06,1.62437439839598e-07,1.1803370685352475e-06,2.1853110045451926e-08,3.582748615464521e-07,2.0809282934295923e-05,1.2781822650765894e-07,1.5587690892035312e-07,4.5012485862452915e-07,0.17948592514132922,0.9678186122094432
0.1664336514025031,6.176688342867878e-06,8.261999324910957e-07,4.934341925104188e-07,2.2080796220243613e-08,6.06683236318391e-07,3.3655677981764563e-06,1.9472496323462854e-07,1.3859380848033194e-07,3.8808325667352034e-08,0.1664336514025031,0.9723120310592744
0.18535399769463418,7.335445200101974e-07,8.098208920473624e-08,2.8403493229826437e-07,2.06825142629617e-08,1.0737579866732198e-07,1.5240925915321557e-06,6.382540516986252e-08,1.1236184991977695e-07,1.365213224737284e-09,0.18535399769463418,0.9656469244070126
0.19683213626971136,0.00012172013611307331,6.339254548860604e-08,4.930782991064725e-07,3.56167982717751e-08,2.7176509298940287e-07,1.0922929455384892e-06,6.013480580423588e-08,1.352472159428923e-07,3.553975286961001e-08,0.19683213626971136,0.9613858172634668
0.20883213328342182,6.873602246997552e-07,6.370983949225499e-07,1.1469136305666639e-06,3.465296796924712e-07,1.3858175769885452e-06,2.68080997795742e-06,7.009009737214763e-06,4.060742896579216e-06,4.176569149254959e-06,0.20883213328342182,0.9564122360836578
0.20883213328342182,6.873602246997552e-07,6.370983949225499e-07,1.1469136305666639e-06,3.465296796924712e-07,1.3858175769885452e-06,2.68080997795742e-06,7.009009737214763e-06,4.060742896579216e-06,4.176569149254959e-06,0.20883213328342182,0.9564122360836578
0.2032882579354005,1.0157621309747484e-05,2.018862256832782e-06,2.4047990435971225e-07,1.094251567411411e-06,1.0672078772673761e-06,1.022071705288406e-06,1.225405713690517e-06,4.2830379790489504e-07,5.399420251879465e-08,0.2032882579354005,0.9586919076521541
0.22123540811682624,6.594614824155364e-06,8.690206493233001e-06,1.5563715157323714e-05,1.225287081433627e-05,3.81695013094936e-07,5.283610735112016e-06,6.89611983063598e-06,8.407619105995327e-06,6.793649497557231e-07,0.22123540811682624,0.9511228129937542
0.23144657792075368,1.3846854609196032e-06,2.432328641206685e-06,6.7750673494005845e-06,1.2415818310857993e-08,6.513867812951596e-07,8.007275313815071e-08,2.70182183469042e-07,2.738589082308598e-06,4.053819684333719e-06,0.23144657792075368,0.9464518656629403
0.23533762856354523,6.713776194608751e-06,9.094782826066803e-07,2.0150583815118876e-07,3.0442352051636626e-08,3.7245501871230478e-06,7.502257258078232e-05,1.5770946894325749e-06,1.0154924938430929e-08,4.062107073885873e-08,0.23533762856354523,0.9447093168705909
0.25899382233339907,1.3443906650374352e-06,1.97568207275552e-06,1.3827197406411992e-06,8.90170989529416e-08,9.35778886962577e-07,1.9624025674385602e-05,5.1769422378379775e-06,7.155502216178132e-06,1.4200270052300664e-06,0.25899382233339907,0.9329639269922003
0.2588650297535643,6.713776194608751e-06,1.137269863823198e-06,4.832786992168896e-06,3.0442352051636626e-08,3.827426838247926e-06,7.502257258078232e-05,1.5770946894325749e-06,1.0154924938430929e-08,5.350277132762026e-08,0.2588650297535643,0.9330883465875475
0.2588650297535643,6.713776194608751e-06,1.137269863823198e-06,4.832786992168896e-06,3.0442352051636626e-08,3.827426838247926e-06,7.502257258078232e-05,1.5770946894325749e-06,1.0154924938430929e-08,5.350277132762026e-08,0.2588650297535643,0.9330883465875475
0.24056952183084504,2.697174553875333e-07,4.404346538867672e-08,6.54653230862433e-06,1.0776482717873586e-06,1.4000702657890103e-06,9.395057926948045e-07,2.0427179526088505e-07,4.466628472630564e-08,7.097720975371242e-08,0.24056952183084504,0.9421375159050234
0.24111374973943978,7.517591901545316e-09,6.711584918430722e-10,1.1109909380435923e-09,1.3539922902696868e-10,1.1983566048810982e-08,1.1631360882368962e-08,1.2720170479735457e-06,2.541171566356028e-09,1.2052412545105264e-09,0.24111374973943978,0.9418655445889897
0.27873219753390954,0.0003217271461444229,6.749527002948559e-05,2.0729011359346336e-06,6.85930156599321e-05,0.00021988137640286895,0.00022019943169353413,4.889395516452771e-05,1.4901375839529798e-06,1.963185061186414e-05,0.27873219753390954,0.9233536338453536
0.270822824963958,6.621639321102787e-07,9.557246959565513e-08,1.457650257272748e-07,2.110759646190604e-08,4.053804055816316e-09,9.311920888436557e-08,6.861882080658023e-06,4.7617362484716077e-07,1.1928994707132973e-07,0.270822824963958,0.9266640985025993
0.27047017005399493,7.744466143778025e-08,5.5940839226665033e-08,2.998897223099642e-08,1.3192669312186578e-09,1.0116245070110428e-07,2.434649944527613e-09,4.427525162086902e-08,6.786787418639246e-09,3.747439949868919e-08,0.27047017005399493,0.9268462700416158
0.29293822834943123,3.429521564403534e-06,1.5631550998578921e-06,3.1770048920323896e-05,0.00012706399180730662,6.029593281872204e-07,0.00021813662198850713,6.974110780739086e-06,8.407619105995327e-06,8.514693219147952e-07,0.29293822834943123,0.914620202330896
0.2862807952855436,3.1066194545953664e-05,6.041132492583573e-07,1.0257819834264535e-07,3.302718481424397e-08,7.059048135269844e-07,1.1073238159563454e-07,7.640331405077492e-07,1.699760466148216e-07,4.545002512472489e-06,0.2862807952855436,0.9180845303718296
