x0,x1,f1,f2,predf1,predf2
2.7755575614859216e-17,1.4076163336658079,2.7755575614859216e-17,8.996492488130102,-0.007692586977287805,11.625984219638163
2.7755575614859216e-17,1.3492087213840458,2.7755575614859216e-17,16.004948079926127,-0.006975881700357951,11.098945668146623
0.003044550004214916,-0.007058116067918618,0.003044550004214916,0.9831051681519011,0.003170186357332795,1.0578734811284396
0.0024557826299305566,-0.008637949760792019,0.0024557826299305566,1.007934672038087,0.002464011676672515,1.1092511473776485
0.0013731069875800193,-0.008230854335683269,0.0013731069875800193,1.0154769594944022,0.001173790829440708,1.2044963171281224
0.0015598896658094755,-0.019096544978435936,0.0015598896658094755,1.2421190752191464,0.0013546027335865165,1.1921587090772472
0.0013459762260226217,-0.015519183549359994,0.0013459762260226217,1.1497844706465377,0.001118100175325347,1.2070125990760596
1.6930901125064121e-15,-0.4969088255148675,1.6930901125064121e-15,1.2544619957607164,-0.003652895668415478,3.1026822027017147
4.214054490012395e-07,-0.02739612347924769,4.214054490012395e-07,1.5867112367820062,-0.0005325528449901722,1.3300029520837902
1.9103928459201817e-08,-0.4706055488537535,1.9103928459201817e-08,1.8957712444589334,-0.0035304999507720656,2.9866427269647895
2.902080155607978e-06,1.0052315831128968,2.902080155607978e-06,2.029664379532775,-0.004810129589032946,8.218102986160163
2.321431110277216e-07,0.996530579688466,2.321431110277216e-07,2.001893804184112,-0.004781582536875704,8.149049148286862
9.061179779468626e-11,1.0166233993493714,9.061179779468626e-11,2.250903850002191,-0.004856071198948743,8.309014457439591
1.2650139663630316e-06,-0.4583188560975575,1.2650139663630316e-06,2.5489156129585533,-0.0034694690210901238,2.9328122511190764
3.3971442329008146e-08,1.0314811538714448,3.3971442329008146e-08,2.8360026533311102,-0.004912790726222456,8.427816633686835
3.4654347967685424e-09,1.0327844081694106,3.4654347967685424e-09,2.9032496342108685,-0.004917890004782564,8.438260389258563
1.3955771950335942e-06,1.4901491320028866,1.3955771950335942e-06,3.2949209741915726,-0.009016704966069466,12.396838276592598
2.6718500940161763e-08,1.5006715232580898,2.6718500940161763e-08,3.2520762838297093,-0.009217345682207499,12.49750328725953
