x0,x1,f1,f2,predf1,predf2
0.0,-4.542650049936786,0.0,23.0378629009624,-0.01436208358762077,47.82320914513499
0.0,-3.184397063120725,0.0,27.93042778379158,-0.002848106181797938,20.116210159039763
0.0,-4.595624800795726,0.0,28.511635698306517,-0.01638349798158625,49.77295675402395
0.0,-4.618293422150114,0.0,31.48685800767239,-0.01732957088983954,50.63416276668325
0.0,-4.360486016285248,0.0,31.827624061087995,-0.009168036859707629,41.76456186766098
0.0,-4.816030715123347,0.0,40.944632791638405,-0.027929064139765297,58.85014337682442
4.458790878894327e-09,-0.5151065887564652,4.458790878894327e-09,1.4449006824830073,-0.0006354055751972885,2.1729562359349286
1.3146990752092393e-11,-0.521704052667431,1.3146990752092393e-11,1.6418092698970672,-0.0006416699242461602,2.1981517338727317
2.3825379590642765e-07,-0.9970420711789978,2.3825379590642765e-07,2.0003098327154984,-0.0009150038481811006,4.658941889636103
7.09721270607945e-08,-1.0024732009901514,7.09721270607945e-08,2.009404025876579,-0.000917217827519234,4.692351821103311
2.1149009149385508e-13,-1.0283398300626718,2.1149009149385508e-13,2.684946764153514,-0.000926998898113535,4.8524878713093385
1.9699586994302775e-07,-1.4936894237971767,1.9699586994302775e-07,3.261733205035988,-0.001147400868409354,7.8951397822106575
1.4526766235203425e-08,-1.5193133992913936,1.4526766235203425e-08,3.6011564949506707,-0.001164902380742575,8.065805787641423
5.665495981964063e-10,-0.9563021573699642,5.665495981964063e-10,3.3846456076757687,-0.0008996637000358333,4.410917917262208
7.777400472644782e-08,-1.4646702729401362,7.777400472644782e-08,4.114142452022468,-0.001128757808869014,7.701793772461457
7.578175930166321e-08,-1.537660023317991,7.578175930166321e-08,4.462898872295469,-0.0011776869802174557,8.187937285458153
0.0075295702919339355,-0.07634645893988168,0.0075295702919339355,5.066578432500562,0.0074234612318209445,1.1926871269734962
4.874193989064246e-11,-1.5424829645143898,4.874193989064246e-11,4.770728647437243,-0.0011812011303446955,8.220033671062769
1.1027956023026804e-11,-1.9788665278500086,1.1027956023026804e-11,5.266477294361926,-0.0016000574349820202,11.089535234607114
2.1845031478395075e-08,-2.0341872983170264,2.1845031478395075e-08,6.046273009533733,-0.0016666093213367442,11.448887633495248
4.728489523706673e-11,-1.4415241395869907,4.728489523706673e-11,5.658523597008502,-0.0011145037779475972,7.547568163723977
1.130643733555533e-12,-1.4433402752276945,1.130643733555533e-12,5.512708118144118,-0.0011156083752349823,7.559668696174825
0.015602644662376625,-0.08986966654397222,0.015602644662376625,6.411292290957124,0.015321269507456162,1.0585905264633837
2.0333965004158733e-07,-1.570307757865376,2.0333965004158733e-07,7.120269615072442,-0.0012013511345954548,8.40509316238833
1.2365887645336451e-08,-2.0460603829325565,1.2365887645336451e-08,6.814940806160671,-0.0016812006206398187,11.525977605709661
4.865291551105791e-09,-2.4719427416430753,4.865291551105791e-09,7.725450704543757,-0.0022329388685089217,14.334821736027074
4.333112891344237e-12,-2.5071272586578655,4.333112891344237e-12,7.325763000670503,-0.002277204316197734,14.576338479905534
2.5585876984750018e-08,-2.5343484375432404,2.5585876984750018e-08,8.3396313708023,-0.0023108455693130795,14.764927457652977
1.079257503237228e-08,-2.4505711398940693,1.079257503237228e-08,8.872841977984336,-0.002205692387258824,14.189251865828242
6.017424809593935e-07,-0.39121180563340285,6.017424809593935e-07,9.127529986517851,-0.0004971831841031131,1.7619714297295217
8.273513759613616e-12,-1.1027279425429417,8.273513759613616e-12,9.453607171651978,-0.0009549513582873228,5.321440197259785
1.13119884506783e-12,-0.8945088626291238,1.13119884506783e-12,9.373070115730943,-0.0008749161207796633,4.044331130433387
2.1894476198289059e-07,-3.002812897429034,2.1894476198289059e-07,10.021650632144807,-0.0027571486129814656,18.39643222818001
5.104774675776413e-08,-3.018722183719294,5.104774675776413e-08,10.38744079307854,-0.002766999302055801,18.53806092677185
2.1988151180141476e-11,-1.3996786890544297,2.1988151180141476e-11,9.90734174174297,-0.0010899660450626456,7.268859501010171
5.020118898963232e-12,-3.0370033966023806,5.020118898963232e-12,11.285159254041409,-0.0027777194744271405,18.702777889228585
1.0881529918472268e-12,-2.424234324782435,1.0881529918472268e-12,11.077168605998075,-0.002171819837229696,14.010935129332525
4.202395552397165e-08,-3.050170620672068,4.202395552397165e-08,12.225275271078958,-0.0027850658275911204,18.822759047929505
1.3380678607796623e-08,-0.8752559177932362,1.3380678607796623e-08,11.733517156698555,-0.0008667864686450747,3.9327575545447226
5.876479707870327e-10,-2.4175847724676784,5.876479707870327e-10,11.745052454354996,-0.0021632158423006884,13.966089159433706
4.6993930101575576e-07,-2.9343942169497224,4.6993930101575576e-07,12.818434271790734,-0.0027109710127749933,17.804626824905096
1.8963168590650142e-07,-1.1311044246134458,1.8963168590650142e-07,13.044176864627156,-0.0009656558928334056,5.503156662222042
2.7714132131357855e-09,-1.8810215384492386,2.7714132131357855e-09,13.782079649883059,-0.0014886404746177935,10.452391993552885
9.716579433014471e-07,-3.0688542307823656,9.716579433014471e-07,13.929671728506081,-0.002794171803978015,18.994948598529035
1.2271475914475925e-12,-1.3713394875583327,1.2271475914475925e-12,13.340399301184657,-0.0010743047349226107,7.080301867179502
3.2756842897340844e-08,-3.4490748027474485,3.2756842897340844e-08,14.874132352508184,-0.0029518032185357973,23.12963619554621
7.5901097235505996e-06,-2.600572864540357,7.5901097235505996e-06,14.730775947796742,-0.0023825319949044455,15.230675794666888
6.18761418465193e-10,-3.452343531133641,6.18761418465193e-10,14.658842797100183,-0.002953544386427949,23.171462805431904
7.73995225066723e-08,-3.438301448560075,7.73995225066723e-08,15.67889236444579,-0.0029462974420204147,22.992671549402804
2.902106173144761e-08,-1.8700211128944244,2.902106173144761e-08,15.121573779047177,-0.0014766519583047266,10.38057602705659
9.135649950522266e-12,-2.911229237512342,9.135649950522266e-12,15.07819542363909,-0.0026942973237774077,17.610241003216732
4.094154125286581e-09,-1.1583122906033516,4.094154125286581e-09,16.40637878182455,-0.0009765088246491235,5.678631111103841
5.428285232049986e-13,-3.09282462472545,5.428285232049986e-13,16.63155365499432,-0.0028074379736228454,19.219494200398195
1.1027956023026804e-11,-1.6474534357845738,1.1027956023026804e-11,16.498380824432633,-0.001262608530145884,8.91699665236309
5.4053960170996435e-05,3.9805807869687895,5.4053960170996435e-05,17.110860203366165,-0.006176655975880095,24.59855301296502
6.263144160540521e-12,-3.4178897206187546,6.263144160540521e-12,17.549452960170484,-0.002936676871615748,22.73685909262021
3.1161503837137265e-06,4.0067148237369645,3.1161503837137265e-06,17.082045832568518,-0.006511449433354861,24.75310138067185
2.8723373723579004e-10,4.03149219675733,2.8723373723579004e-10,18.025751924815044,-0.0067718813274529905,24.90096827621037
2.2784951523975012e-11,-2.1477542978596706,2.2784951523975012e-11,18.433411949103157,-0.0018096075682340056,12.186635797267604
7.92864334293066e-08,-0.8087556917730669,7.92864334293066e-08,19.04868634485886,-0.0008366139941693473,3.558317175464939
2.70911017374092e-07,-1.664273471270389,2.70911017374092e-07,18.50489880839166,-0.0012765633431163369,9.028321595718232
2.827546208062204e-08,-3.4076762373734173,2.827546208062204e-08,18.619737401158424,-0.0029320664269265745,22.610626427261014
9.545312297148762e-08,-1.8270595143320962,9.545312297148762e-08,20.003293495944252,-0.0014310455147091897,10.09967020394059
3.646658340312806e-08,-1.1885229172091285,3.646658340312806e-08,19.57311701350344,-0.00098866233885076,5.874721847534396
5.693197738052083e-09,-1.1938097686723546,5.693197738052083e-09,20.03377939331806,-0.0009908675662693156,5.909161271017204
4.468236161584308e-08,-0.7908924908376331,4.468236161584308e-08,20.33304409179544,-0.0008278999119676007,3.4608712664887684
1.57418107419501e-08,3.9202926490398324,1.57418107419501e-08,20.978837664461874,-0.005494155382681461,24.272044302509027
3.170229899477519e-07,-4.495252562226527,3.170229899477519e-07,21.222491742204873,-0.012763583453152195,46.151969987028885
1.1158942445997256e-07,-0.7256900059258573,1.1158942445997256e-07,21.06209462857004,-0.0007929307377776353,3.11775090085468
4.786039586116505e-09,-4.504133410799368,4.786039586116505e-09,21.300385302039558,-0.013049100495775021,46.45997134475476
1.5277313135351636e-05,-4.535572299200394,1.5277313135351636e-05,22.53543770557174,-0.01408763209767074,47.565483019963644
1.875194572083344e-07,-4.538960011189977,1.875194572083344e-07,22.7748148127588,-0.014230467566671345,47.69059237461817
