x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,f1,f2
0.01443068347729487,1.4576288887030458e-13,3.69806227321395e-13,1.5214711116443363e-14,1.8523962505071327e-14,1.2546718589871446e-13,8.951220815949288e-15,2.4420249592847358e-14,5.096633399610407e-14,3.267709777261854e-15,0.9996449854276549,0.01039380771174384
0.08145757743909819,2.0135481257762494e-13,1.0697075689669718e-10,3.9995976355655424e-15,1.4406293190001777e-13,6.110524854871173e-14,2.980053271979768e-13,2.499206734852616e-11,2.0187439430854254e-13,1.1333214799485897e-11,0.2807753188523324,0.9405660938441075
0.051197700461380787,1.8324241360794266e-13,2.233078101313573e-12,2.675542090199331e-14,1.6909907222439235e-14,3.042067447343696e-12,1.1772765412497362e-13,3.3714939668006304e-13,1.2749642153265473e-14,1.545239057062246e-14,0.7484966545950061,0.4523967648131542
0.11136974559795342,1.0867409554605157e-12,4.970795507211627e-13,8.030199919062269e-15,2.1155383153788206e-13,1.113626557546201e-13,2.241487256908173e-12,6.963859483273918e-13,3.7020232196224514e-13,2.0759013801202075e-14,0.7343321528774498,0.4728263115329926
0.045180158106782935,5.1604215431161187e-14,1.8244700614521926e-13,6.858114104754443e-15,1.3587793720967093e-13,4.218558062498893e-14,2.138228497412919e-14,6.328525641674587e-13,3.2112375810648864e-13,2.7198976066191397e-15,0.848629167277074,0.28952323102916133
0.05561553339173143,3.790990009074375e-12,3.404687257404113e-14,7.080399300524959e-15,9.811314413053486e-14,3.857093630098142e-13,6.259787711193295e-13,3.019233291134291e-14,5.845529692179555e-13,1.23303105947634e-14,0.6609464101435274,0.5745915456678924
0.10835246870822586,4.5957352642425356e-12,8.153240289204119e-12,2.767786174003302e-13,5.758301281777488e-12,3.347576869954297e-13,1.5963377519191434e-12,4.42319032971242e-12,1.115385196707251e-12,1.1676870492639235e-13,0.6759748803379138,0.5601508567567355
0.04103565603132235,1.9996103227548914e-13,3.6785665894391793e-13,1.5550065864993e-14,1.1402445674970585e-14,4.324477504714511e-14,1.0422155986105141e-14,9.150038307578146e-14,2.394118793787361e-12,5.792239438953803e-14,0.9013133343306408,0.2001829501302868
0.04400150626337367,1.1152400898360522e-14,3.6241415843695714e-13,2.4839696042735914e-14,9.946452288117571e-14,9.450892483590776e-13,5.880944008615069e-12,7.112975558762763e-14,5.809859177309759e-13,2.7784553484836462e-14,0.8650267226784794,0.2669518063708531
0.0525570537371902,2.3442526060388533e-13,4.033864189520543e-14,1.2258440160208939e-14,4.629873120823906e-12,4.938988594777099e-13,6.907775903872803e-14,6.575603923441693e-13,1.0673423081907488e-12,1.1461345379463387e-14,0.7225563210784984,0.49083762755693017
0.06939176917329362,2.408171855016749e-13,2.6206150310826752e-12,1.5671082995289615e-14,1.9197623369910486e-14,3.1425389505218613e-13,2.4415033528240867e-15,8.748743097992108e-14,4.8720868151120545e-14,1.4753494498032763e-14,0.38564106016769384,0.8593573251080638
0.053320350179178584,4.064718616533696e-13,1.3607838196718703e-12,5.150329356770863e-15,1.809601336133512e-14,8.429153696281788e-14,1.2572562251005461e-14,3.126638672186706e-14,6.538515759427369e-13,2.4610211127053106e-15,0.7075610750187156,0.5092133700921995
0.07741177696697196,4.565333590845052e-12,2.8939965661704157e-13,6.909477780453874e-15,2.5791624179642363e-13,8.809277674477516e-13,1.5498474203440754e-13,1.637809856818241e-12,6.288196548489755e-13,7.612044300150686e-16,0.2932661859270881,0.9236017002824319
0.046277244933412516,1.8914878388865467e-13,4.7253769480267276e-14,1.5865957382632737e-14,1.5151906733029017e-14,2.44776934002585e-13,1.764528011316487e-14,3.965415816648924e-14,3.6929135500499767e-13,2.3081088948737134e-15,0.832372019925709,0.315802539520956
0.05081729836194209,7.71107540078705e-14,4.165001955435879e-13,1.0638522528581213e-14,8.415946474513985e-15,6.45994181602269e-14,1.6120120764108068e-14,3.7951985357243544e-14,1.488687481800181e-13,9.683856488578777e-16,0.7555644841850374,0.4367825661725469
0.06201555269849414,1.395667146796052e-13,3.6241415843695714e-13,2.257378496640874e-14,4.530598807376193e-14,2.1495768403850294e-13,4.233404952120287e-13,7.112975558762763e-14,6.243295431375975e-13,1.6726680602719206e-14,0.5257839330504146,0.7313488000378657
0.08964342257065447,5.59753233169856e-13,9.970558125131163e-13,4.5780094287410456e-15,1.999887116398009e-13,7.292424551693034e-13,3.565313189875485e-15,2.985732489538037e-13,4.728407627094897e-13,3.0228389127105965e-14,0.3304276216275017,0.8985778885103771
0.0957694261276906,4.0112249350591456e-14,5.207212048889974e-13,1.2067294997885904e-14,1.66957511022896e-14,1.1159407198468043e-13,1.926189100727201e-13,1.262377393521323e-13,8.104191599156151e-13,4.882652505560869e-14,0.4227390747809431,0.8284562177367016
0.06122735702680713,5.0820749693832665e-14,3.642535024744837e-13,1.6651620095678953e-14,2.2662799129333433e-13,4.218558062498893e-14,4.01288113506686e-14,2.887944488361227e-13,1.4293580748595783e-13,9.205273312096988e-15,0.5423296265181743,0.7128809082517277
0.05863717655452441,1.5222465730857302e-14,2.018486624769444e-14,2.3354595769698384e-14,1.884946315813354e-13,1.2426954100186757e-11,1.5049035072834353e-13,6.956555889284785e-14,1.2280810213374922e-13,3.299174206177719e-14,0.5973084259904349,0.6565878415096804
0.10251282122895267,7.558048245541926e-14,2.6597070393471465e-12,6.821565583823648e-15,1.3157278375520605e-13,4.0980566064123365e-14,1.8923301373668418e-14,1.894750475244756e-12,7.207751858256224e-13,1.63472108714505e-14,0.5555879876270983,0.7017470366913958
0.042092507020193085,1.0089515571163248e-13,4.514058041037314e-15,7.253220862925084e-14,1.204192111533637e-13,6.908486697733213e-14,2.4105969646065085e-14,9.91248662610351e-13,2.517126221249497e-13,2.711610702754898e-14,0.8892006858922084,0.21985889124445082
0.0665801998350308,1.9378998896245807e-13,6.136800138166244e-13,3.6409210180257516e-15,2.7315399348769472e-14,3.3388506713447293e-13,3.047451491868353e-14,1.3534774732531918e-12,7.671649936772747e-13,1.9348577325736835e-14,0.43481252971650775,0.8192831565524714
0.09160089113936674,4.3280352471938207e-14,7.476890884131636e-13,1.1341530677497485e-14,9.600406366839657e-13,1.8013252161343117e-12,1.6400510988843342e-13,2.0676257503519885e-12,2.5750926167253844e-12,7.616106481589817e-16,0.35567918563957435,0.8834391532882341
0.037395161114211144,1.9996103227548914e-13,4.0127610356288496e-13,8.55210749660622e-15,9.43302541193025e-14,5.2835869844033443e-14,2.56725306613772e-14,8.639812056266114e-15,7.696702305810532e-13,4.013260608575173e-14,0.9362818498454307,0.13431538782032046
0.04781522469573293,2.06402516915888e-13,7.910974557763968e-13,1.0919214440410613e-14,8.644520833720645e-14,4.332436538661361e-14,5.274120130223231e-12,1.199863154109167e-13,1.307020341644362e-13,2.805408830353543e-14,0.8080135718341698,0.36088217638653547
0.06240274258526164,2.0475483311522127e-13,2.0255544368571083e-12,1.0919214440410613e-14,3.5974172389489284e-13,1.8948567826295343e-13,3.958877469389146e-13,3.6837158482302754e-13,1.307020341644362e-13,2.791931189372767e-14,0.5177152177372111,0.7411035494281677
0.0564959980253409,6.241020230369465e-14,9.870252264311813e-13,6.988559549918912e-15,3.449370547582992e-14,6.758901643526875e-14,1.2279713110118565e-14,2.930461677290654e-14,6.561378189498426e-13,4.180199372236597e-16,0.6425897066098214,0.5956333974563761
0.09906341060284897,1.816521436977036e-14,2.7847519972508666e-12,2.1640346263185014e-14,1.078002311190445e-12,8.678776327997712e-13,8.730584791713931e-15,1.03375243063968e-13,4.938966482452436e-13,2.928910499555492e-14,0.4851897365476058,0.7743645345280284
0.2742992233074683,1.1171453848413079e-13,2.8737262734758636e-12,4.2541231823260593e-13,3.461712504837409e-14,1.7805994396293218e-13,3.098759532807853e-14,1.058045849644156e-13,1.095749792682087e-13,3.7235759305465636e-14,0.8262072122247897,0.32963774473951435
0.04827735146541262,1.4576288887030458e-13,3.69806227321395e-13,1.2863090746451752e-13,1.2783073190796767e-13,4.68391819157734e-13,8.951220815949288e-15,1.5369784400950416e-12,5.097724695158098e-14,4.7113985035386864e-14,0.8003486540689398,0.37052221438007515
0.06853903779488303,1.0273519588607379e-13,3.7491248242931585e-12,9.020739099156582e-15,3.2895926628770614e-13,3.4540778743411153e-14,2.1915172268720615e-14,8.42005290221438e-15,4.91073143430724e-14,2.4143356866735563e-15,0.39983024495930974,0.8488087598472666
0.061324115491031804,2.1395671371759e-13,1.7316068047583425e-13,1.7092164215660203e-14,1.2071828634281808e-13,4.303034520171867e-12,1.4804210191174202e-14,4.3254293924440776e-11,4.7788784317156474e-14,2.2644740325687306e-14,0.5402909708545302,0.7257166655978069
0.09858837754668238,4.156087613023351e-15,3.2907753134094563e-13,8.669073058671194e-15,4.135095284801771e-14,1.4714902570802127e-13,1.3818248898225324e-12,1.8451957027301082e-14,1.9209836495058459e-13,2.2411919083896324e-14,0.4758124168931033,0.7813058694477679
0.04972855469579447,2.3469144063508253e-13,3.831753066849212e-13,3.007453550198268e-14,1.282613481573242e-14,9.062196336360654e-13,5.6215852661401684e-14,2.773903980914527e-13,2.2796199181433063e-13,6.599781315567157e-16,0.7752915096870678,0.4089491460992222
0.04941883621488655,3.4997500506027227e-14,1.5549368520165396e-14,6.7669751661521805e-15,1.485745583358631e-13,1.1883090548773936e-13,1.2219589452599133e-14,1.2065405523833152e-13,1.2574846104085334e-13,1.989301696159425e-14,0.7807614168358775,0.3977697463104239
0.04279475758790091,7.394130152082349e-14,2.026873141536695e-12,1.0919214440410613e-14,3.5974172389489284e-13,1.8948567826295343e-13,5.181136550733751e-14,3.6837158482302754e-13,1.307020341644362e-13,2.791931189372767e-14,0.8806520122080393,0.23679238181292633
0.07003594990018497,4.199962849245422e-14,1.0184159006871977e-12,1.8251283524682344e-14,4.519526034416451e-14,1.1159407198468043e-13,2.1512983735579937e-14,1.0046754879900592e-13,7.884487126493674e-13,4.7021495500306025e-14,0.37538944882599456,0.866291410907811
0.06483923945926441,3.8176986957283097e-13,5.368227797441418e-13,2.5026114839340527e-13,2.5573846157742023e-13,9.068684165660214e-13,1.889960025425297e-13,4.514383722020232e-12,2.746979612162831e-14,2.8990069960503594e-14,0.46824211595437604,0.7910721613747044
0.0576541679501035,2.122098821675917e-13,8.261853099551513e-13,2.7063391060741825e-14,5.681053682166549e-14,2.9085134770670404e-13,3.7881141529684607e-16,7.977853192107568e-13,9.332866793586926e-13,5.962102430338887e-16,0.6181767416195714,0.6274034773549153
0.0582196702807402,6.38958221529794e-14,6.611134182792796e-13,1.3059648009810183e-15,8.135665119874855e-14,2.644911951126571e-13,7.342890036762653e-13,4.270508065726664e-14,3.0568571389014184e-12,1.6748934123373845e-14,0.6061822967466522,0.6431051296622811
0.03896773521748517,4.124147251511554e-14,7.140847759809199e-13,1.8000519432778215e-14,5.302767281756958e-14,1.675759933231448e-13,5.7288204215750955e-15,2.6411960023702164e-14,9.006551211530192e-14,4.867365204371321e-15,0.9224349328662249,0.15898568439341637
0.047376246751120656,4.3410213788678686e-14,2.238743269350698e-12,6.899472670843731e-15,1.0797452141290879e-13,3.3875531766304114e-13,2.5560263057977544e-13,2.4395588866523046e-13,1.2370088364452178e-12,1.651300189015009e-14,0.815148616007953,0.34808400843952775
0.05996558377239457,9.64199873991125e-15,7.438462190428572e-13,1.5407959786308053e-14,1.1948433500616253e-13,1.9010051250538885e-12,6.671712621396912e-14,9.536522011344335e-15,4.454364402921192e-13,2.2404662220796176e-14,0.5690504413356989,0.685460430596316
0.09522562493842088,4.124147251511554e-14,3.707685464810256e-13,1.0323057730271219e-14,1.9448445716045304e-13,4.07816981867428e-14,1.2329012283016449e-14,2.6411960023702164e-14,1.9044081899698603e-13,7.631907463815003e-15,0.4131178528971188,0.8352449136465686
0.032479873280403034,5.1604215431161187e-14,3.2122808610973067e-14,6.858114104754443e-15,1.3588451584452588e-13,4.218558062498893e-14,2.138228497412919e-14,6.328525641674587e-13,2.1013467904929048e-13,1.7206968844564988e-15,0.9683626293450843,0.07263898582833976
