x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,f1,f2,predf1,predf2
2.6786098146524293e-07,0.07933680027946442,0.22760121305336034,7.758957694341815e-06,0.06901025459661375,1.2614728269507001e-05,0.09833672797372311,7.258196162447841e-05,0.07670287337062554,0.2503922981742425,2.6786098146524293e-07,1.8007784689644368,-0.009063857788768774,1.6787215364568429
2.6786098146524293e-07,0.07933680027946442,0.22760121305336034,8.050186782714635e-07,0.06901025459661375,1.2614728269507001e-05,0.09833672797372311,7.258196162447841e-05,0.07670287337062554,0.2503922981742425,2.6786098146524293e-07,1.8007715163661533,-0.009063695405238931,1.6787156300875172
0.012610017585598026,1.3727097054213137e-05,9.38355362832466e-06,4.816954799844395e-07,3.7281427242356457e-06,4.716802937475539e-06,5.399156318230704e-05,4.6617629791338546e-06,0.00010353449854698424,1.5257014494970284e-05,0.012610017585598026,0.8830375039800825,0.012676999235565091,0.8892307047449785
0.016035559363796817,2.1513124239772826e-05,1.2784053457556026e-05,0.00034587231252187296,0.0052709339336709776,1.8787411162988374e-06,1.0009195061598259e-05,4.330350730238193e-06,0.0013038052460645003,0.0001361699230297893,0.016035559363796817,0.8722856175496093,0.015791770070147815,0.8813902415032816
0.016035559363796817,2.1513124239772826e-05,1.2923065247248232e-05,3.2302226498964085e-06,2.616758025778707e-05,1.8787411162988374e-06,1.0009195061598259e-05,4.330350730238193e-06,0.001337096755765965,0.0001361699230297893,0.016035559363796817,0.8670825355659504,0.01587764035375634,0.877707947897676
0.0034011902768543555,0.00016823905093334973,1.2789298850084718e-06,0.00034800064054634806,0.00023790043133779093,0.0011550355302793207,8.46521541174914e-05,8.273449563457003e-05,1.3825613631108492e-05,3.949286903231892e-05,0.0034011902768543555,0.9433865925918967,0.00400514117639113,0.9228270573432281
0.006416028404166025,0.00017020924133084845,3.5080962227881334e-05,1.9937828954651066e-05,1.3480781787012361e-05,4.6175236366804165e-05,0.0005129425355025025,2.5227445358893916e-05,0.0015928236193743642,1.9129204158833586e-05,0.006416028404166025,0.9209529186687369,0.006756778480318242,0.9127084581648467
0.0048238419200582975,2.908323137356277e-05,1.0125267853066916e-05,2.0693801942010143e-05,7.978710809155602e-05,0.0006529795353030822,9.486600712487985e-05,3.594718214594433e-05,4.6282365815835274e-05,1.358184345477398e-05,0.0048238419200582975,0.9307670862949604,0.005335461886133229,0.9172820557561342
0.0007156001723935074,1.543637732823739e-05,1.200039800859728e-05,4.816954799844395e-07,2.836280576834018e-05,2.645547086681927e-05,6.843132876644783e-05,3.916389442426067e-06,0.00010335988896783577,1.5257014494970284e-05,0.0007156001723935074,0.9735032503939129,0.0015275515653595455,0.9303503995427252
0.0005500684111884586,1.2610904738069744e-06,1.886960857668459e-05,7.965582526106126e-06,2.240493839587468e-05,2.7039379209754187e-05,4.65589905974158e-05,8.545966556993907e-06,2.0696765798742402e-05,0.00011144228266365168,0.0005500684111884586,0.9767986372483718,0.001374350046757628,0.9308957614253631
1.6319663855582103e-05,0.0006185492735172009,0.026440453741123488,0.0002769952185656879,0.001054910158570419,0.0005379730899282019,0.0017674462194863844,0.010827219401881921,0.04320475420938537,0.007302176781851016,1.6319663855582103e-05,1.087808909550911,-0.0006362139526323728,0.9981448982455307
1.6319663855582103e-05,5.018912744758328e-05,0.026440453741123488,0.0002769952185656879,0.001054910158570419,0.0005520928121553187,0.0017674462194863844,0.010827219401881921,0.04320475420938537,0.007302176781851016,1.6319663855582103e-05,1.0872557405514924,-0.0006220742152721405,0.9977974748553214
1.2309253148446597e-05,0.011713585761118422,0.021011123221192307,5.682086776338105e-05,0.004910475321474976,6.086829493022893e-05,2.278019940769827e-06,1.119969693175286e-05,0.014269144591564146,0.0008306572353574343,1.2309253148446597e-05,1.0492661488045327,-0.0003235446560385704,0.9657574658398557
