x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,f1,f2,predf1,predf2
4.687056658989938e-08,1.840483549773179e-07,4.244187479297339e-07,2.0926625761779392e-05,0.16354666647587032,1.272071121331462e-05,0.00045790322375085016,4.748759924577484e-07,1.140541764141008e-05,9.187050816966898e-06,4.687056658989938e-08,1.1638263117128786,8.522061939571175e-05,1.127079176505986
4.687056658989938e-08,6.961393033652973e-08,7.706744409694188e-05,1.2642767576592167e-06,0.7934702346250382,1.272071121331462e-05,0.00044902477631707526,4.748759924577484e-07,1.0363100145564793e-05,9.187050816966898e-06,4.687056658989938e-08,1.793740428506747,-0.0026281336470808936,1.7473322458951226
0.015362448990859102,9.782374757369086e-07,0.00015739409019838876,0.00010334648208147939,0.00016741103161184293,2.6419526250519347e-05,4.61224063429342e-05,1.0371445926860302e-05,3.231797044198776e-05,2.177304652866186e-05,0.015362448990859102,0.8694558959331538,0.01521663294085212,0.8845578517036804
0.016307547791266568,9.034015675195964e-07,0.00014514130185583704,1.318262609779517e-05,0.00021311663762981108,8.5657207208069e-06,5.817526314120447e-06,2.373752928863094e-05,2.1522597869864647e-05,7.995155036916023e-06,0.016307547791266568,0.8647169583769017,0.016125994981106468,0.8788783679386764
0.016712044572979458,2.3347814031465423e-06,4.151201887860717e-05,5.0840601967487414e-05,0.00010271955405213935,0.000513477408401536,0.0006396798902881935,2.5680957563872245e-05,5.041596946673319e-07,2.7281580543166364e-05,0.016712044572979458,0.863661589981488,0.016517891747293855,0.8774627228187025
0.0033222304561752,9.034015675195964e-07,0.0001964671240153425,1.709856833735624e-06,0.00042544920299181514,8.511593466427767e-06,2.1731592630574733e-05,2.3736576068075164e-05,0.00037156793851904243,2.441007863440805e-05,0.0033222304561752,0.9430586214677639,0.0038922171737904507,0.9571874982464427
0.012257128932725694,2.764803888539646e-05,6.469339013403455e-06,2.333498789659119e-06,0.0003294161129747227,1.066313085251654e-05,0.0004633278060937129,3.0948241974022225e-06,8.603172282366019e-07,0.0004897981976963793,0.012257128932725694,0.8859438325865859,0.01224359453424676,0.9037891387884599
0.013388295090354097,1.2407854868920619e-05,1.173155673967824e-05,3.008874109647536e-06,0.0003756015799659014,2.1651654873932558e-05,4.77935022752528e-05,6.093098425183231e-06,7.433038538929106e-06,0.00023388322945569627,0.013388295090354097,0.879503558770333,0.013323160943394979,0.8963993146168135
3.2986654133480976e-07,1.5843116620421216e-06,0.00021495275086836192,0.0004817072304505215,0.0019361984660549228,1.4423659765852358e-05,0.00010627758378876554,2.670479557513101e-06,3.291434348837302e-05,5.938513284585343e-05,3.2986654133480976e-07,1.00227495597801,0.0008603363940284532,0.978791621160258
1.5872179310699677e-05,9.774097878120035e-07,1.177076494265509e-06,9.739203141923833e-07,0.034970371622016175,0.0004955600851482059,9.998459078212671e-05,3.2997697639201124e-05,9.445967643229614e-06,0.0014703897850913764,1.5872179310699677e-05,1.0330246853136629,0.0007113249796038219,1.0098001132642906
