x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,f1,f2,predf1,predf2
6.91820176615145e-08,0.0025077403744315297,0.0002683745794491844,0.0011235396442669404,0.00010163588781346042,0.0018803872070858984,0.004556518524420228,0.00310020109963393,0.0037566110059851303,3.957378408318711e-05,6.91820176615145e-08,1.0170692874426415,0.0009981736698565123,0.9368995012825845
6.91820176615145e-08,0.0025077403744315297,0.0002683745794491844,0.0011235396442669404,0.00010163588781346042,0.01454959607982458,0.003297838612974473,0.00310020109963393,0.0011599230920943736,3.833793598716523e-05,6.91820176615145e-08,1.0258807460693602,0.0009368256846794431,0.9459093352456589
0.014562120420326435,3.395604932482833e-06,1.1875477618015737e-06,1.2403988084530562e-05,6.791929505704025e-06,6.185434642479093e-05,1.5877710427441522e-06,8.91082609101124e-05,6.233402097281274e-05,2.826419539192122e-05,0.014562120420326435,0.8795772120587331,0.01539491075477025,0.8897051278763072
0.014562120420326435,1.1665127740169842e-06,1.1875477618015737e-06,1.2403988084530562e-05,6.791929505704025e-06,6.185434642479093e-05,1.5877710427441522e-06,5.563058800940406e-05,6.233402097281274e-05,2.6666587928957528e-05,0.014562120420326435,0.879542158233522,0.015395018896412501,0.8896654419070783
0.011626838347483397,1.7965067274124883e-06,3.2666575919242383e-06,6.105187710516937e-07,5.848903669151381e-05,1.9057096069917023e-06,6.723129747134627e-05,0.0001405871410496742,0.00012722523792292218,5.457229196699538e-06,0.011626838347483397,0.8925568337608575,0.012501173648681488,0.8955296770936072
0.011676247083589015,7.0509908826756905e-06,5.627035409494399e-07,9.877307432033077e-06,1.9511496604503325e-05,6.757123637430905e-05,4.552865386746587e-06,2.4328291777316722e-05,3.083341597597136e-06,2.9071114487985453e-07,0.011676247083589015,0.8920727519711417,0.012550171055127448,0.8951369599932174
0.007715259638427964,2.293405596344583e-05,1.7745024964290648e-05,3.813055171183263e-05,0.0001678418348166588,8.040501920853004e-05,5.877405731812843e-05,2.2488414704275242e-05,2.7312458657520887e-05,4.81784953326875e-06,0.007715259638427964,0.9125845569267539,0.00864593438369428,0.9031491780572988
0.008895346863729656,3.823008897279176e-06,3.464939758795652e-05,8.89555585969558e-05,0.00010745733665807999,5.051237379056766e-05,9.956420829087494e-06,3.324384140317592e-05,0.00012170405159257677,4.859049141837534e-07,0.008895346863729656,0.9061143857029039,0.009809023900065482,0.9008697394555703
0.009813585563427268,8.98196704470977e-06,2.1387700769805144e-06,6.186688952238812e-06,0.00025799042306671305,0.0003871353408856199,0.00040496896411910873,9.014723493234806e-05,1.9441496232531448e-05,1.4433723757405233e-05,0.009813585563427268,0.9020688857454432,0.010710480074582307,0.8998852995028486
0.0044805644361810785,1.476402108677201e-07,1.0303696967140116e-06,2.9263857197157766e-07,4.932555697409135e-06,2.1215606577065657e-06,8.642047566246477e-07,4.3484681574910635e-06,3.17267147027709e-06,2.6012490478300983e-07,0.0044805644361810785,0.9330795771453262,0.005460989009206479,0.9089938792491343
