x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,f1,f2
0.01983550576632595,2.3604152523699057e-07,4.278348545024295e-07,1.0248965706259103e-06,2.5951211792879897e-08,1.1635261843154203e-06,1.9601984972876106e-07,1.0506739855532215e-08,0.00025221808687776823,3.785703670917332e-07,0.01983550576632595,0.8593990971475811
0.019889120101765634,2.5282288655074748e-09,1.832240897266562e-09,1.2162699664568398e-06,1.6052788342183474e-09,2.7485659198067005e-09,5.902793939041395e-09,8.719771473533638e-10,1.2240968611939631e-08,9.158994751859241e-10,0.019889120101765634,0.8589723653839325
0.015060031342895963,1.6385399980215683e-05,5.245319243106281e-07,3.898199643099384e-06,4.97690748529694e-07,1.5260561748173545e-07,1.5533932082999286e-05,2.8501390239886676e-08,4.6107900938327934e-07,2.7590149937700832e-06,0.015060031342895963,0.8773184524541406
0.017277062596006865,3.034530383818287e-08,5.13475516074815e-09,2.966103186159125e-08,8.403780228236707e-09,2.106202679697905e-08,8.611317708612257e-08,2.901159843608715e-09,1.3371035742822105e-07,1.7842492641584987e-08,0.017277062596006865,0.8685580726143187
0.01581655381895225,1.5785509895783656e-08,8.908440500005571e-09,1.6866299721799266e-07,3.3270750534270214e-08,4.313604509672133e-09,4.907143812550736e-07,0.0024202498354348144,1.9719335384250698e-07,8.529343513861277e-08,0.01581655381895225,0.8765052116608018
0.010671302547578365,2.416838902544404e-07,5.38816012482258e-07,6.92633471264115e-07,1.074702052169219e-07,1.5541216537093045e-07,3.4513956110744425e-07,5.572888286703979e-08,1.2576140376971535e-08,1.4237590370785476e-07,0.010671302547578365,0.8967001766378679
0.01076718609762739,4.806618082152563e-08,1.1367576887121113e-06,8.926434022249974e-07,2.0654276156815842e-07,3.945246182207345e-07,4.2989056353859233e-07,2.5110278075302896e-07,2.513662933952753e-07,3.896456041092737e-07,0.01076718609762739,0.8962387405913687
0.01076718609762739,4.806618082152563e-08,1.1367576887121113e-06,8.926434022249974e-07,2.0654276156815842e-07,3.945246182207345e-07,4.2989056353859233e-07,2.5110278075302896e-07,2.513662933952753e-07,3.896456041092737e-07,0.01076718609762739,0.8962387405913687
0.006836762475167402,0.0001522721906725169,0.000894432730097683,7.392865454657212e-07,1.608775875900304e-05,1.709758163578843e-05,2.2351883928066135e-05,6.260185125488043e-07,6.74079415300122e-06,2.0589592303191847e-07,0.006836762475167402,0.9183799366516581
0.0069495502845058656,7.209352428269561e-09,6.145229035030323e-09,2.9522303474974564e-09,5.318760558048654e-09,2.21166294831093e-08,6.72433169011849e-10,3.779847189233623e-09,2.681950105110126e-09,1.8081317758366524e-10,0.0069495502845058656,0.9166360861843417
0.007731555573484636,1.602165792923824e-08,2.3739680351453773e-08,1.560822151072334e-07,5.390888839353405e-09,6.676720721102389e-09,7.854583241667361e-10,3.3766501201472746e-10,7.4193560493135e-10,1.2343808992491734e-11,0.007731555573484636,0.9120709359630836
0.006318141938779706,2.6867130597804656e-07,4.4608827761510456e-05,1.1107965103432931e-07,1.088578671335356e-08,2.6025747866815006e-07,2.240641439828553e-09,5.7906918667035915e-08,6.694271727909473e-11,1.2341676877786869e-08,0.006318141938779706,0.9205567899934571
0.0037071203550579357,1.249427162506845e-09,4.3006882909986485e-10,1.0186015915404359e-07,4.936424785789508e-08,1.4006218266070343e-09,7.2272415366256434e-09,8.133357715496852e-12,2.2693418325788576e-10,2.651610019841698e-09,0.0037071203550579357,0.9391140332835386
