x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,f1,f2,predf1,predf2
1.4365331810581213e-07,5.242406942396865e-07,0.05238663640944291,4.852362016828899e-06,1.697337795125006e-06,2.2961729679971022e-06,1.3174998011996373e-06,1.6676161276770206e-06,1.2390639926406934e-07,1.5720236385465142e-05,1.4365331810581213e-07,1.0520260133502,-0.0013925474995741716,0.9939279537757324
1.4365331810581213e-07,5.242406942396865e-07,0.0526607695506535,4.73508554640976e-06,9.734491870789276e-08,1.1165071586398743e-06,1.3174998011996373e-06,1.6676161276770206e-06,1.2390639926406934e-07,1.5720236385465142e-05,1.4365331810581213e-07,1.0522971994543728,-0.0013937059020757829,0.9941854554838088
1.4365331810581213e-07,9.015807366137723e-07,0.1329221336351783,7.954956721224091e-07,1.3889159058430906e-06,2.78413651779368e-07,1.3174998011996373e-06,1.6676161276770206e-06,2.879830581390147e-08,1.5720236385465142e-05,1.4365331810581213e-07,1.1325408078516672,-0.0017276669667096176,1.0706352569081103
1.4365331810581213e-07,9.015807366137723e-07,0.138356138107212,4.73508554640976e-06,1.5395055923130414e-06,1.1165071586398743e-06,1.3174998011996373e-06,1.6676161276770206e-06,1.2390639926406934e-07,1.5720236385465142e-05,1.4365331810581213e-07,1.137978868486465,-0.0017501506332304846,1.075838489919445
0.015153005362337437,2.032660478333988e-06,0.0002156104722786176,5.414073411061195e-07,7.138800613644037e-06,7.316104555608342e-06,9.169731696447013e-05,8.344049645852655e-05,1.8999767916161045e-05,1.3822011946033415e-05,0.015153005362337437,0.8773159395997088,0.014012677562838647,0.8927426149785325
0.018909827900802263,5.700973536976578e-06,2.4424231492749225e-06,5.911189036816047e-06,9.680582433855169e-06,3.4915112376510055e-05,3.1286642687045974e-06,1.0386579018408506e-06,2.9182970351176743e-07,0.00048251893762569104,0.018909827900802263,0.8629951080533969,0.017781513807493692,0.8807425134077019
0.01911602417926355,4.770407073008207e-07,2.4077652817687495e-06,1.6152036649873947e-06,2.4626403318749628e-05,1.4093024421494416e-06,0.00027349830151687684,1.4339623839150706e-06,1.0115936434342854e-07,0.0005475585011292602,0.01911602417926355,0.8625334522936963,0.017988812997631713,0.8804219816145187
0.004356782273055549,9.455837306212063e-06,4.436942504600493e-06,1.3434613708579808e-06,1.4092561924374566e-05,0.00016601308867686824,6.595967514902872e-05,7.751468558184114e-05,1.1234728633067028e-05,5.51826310800411e-05,0.004356782273055549,0.9343859350119408,0.003191991206899368,0.9292389683572264
0.005911016350018661,1.6350889195355412e-06,3.6570005695328237e-06,1.438617577984776e-06,1.019622112771575e-07,1.5551172686667155e-05,1.1843956754927529e-06,3.0248267974018825e-05,4.248701451357754e-09,0.00012134043284331771,0.005911016350018661,0.923285293644941,0.004748914298546524,0.923577308069795
0.007573831707109829,1.2165685041584917e-06,2.4672872194613486e-05,2.489553296764515e-06,3.985916556178579e-08,1.163591264915655e-06,3.127750331608355e-06,5.797466312673503e-06,1.3742531446934631e-05,4.261197544646121e-06,0.007573831707109829,0.9130262883932909,0.006414814612983866,0.9177172556553999
0.002809661232791074,2.8138680530382066e-06,2.010716681050015e-05,1.1799016891174064e-06,1.8184500620401278e-05,6.8783555635171195e-06,3.8358060200039446e-05,2.5949527240150198e-06,5.598424675875204e-07,1.452449783394138e-05,0.002809661232791074,0.9470961753826779,0.0016406977013528974,0.9343881839861892
8.358873516919645e-06,5.582927038239467e-06,0.010179746412004859,2.389029957309212e-06,2.1378981821307767e-06,1.7466752201416526e-05,1.0351023262064535e-06,9.217317079280702e-08,2.760564645582468e-07,8.269454116717146e-05,8.358873516919645e-06,1.0073854101901116,-0.001207979568646537,0.9540327219302223
0.0025943092197264145,2.7606319179823726e-06,9.592315917204667e-07,9.934241544018913e-07,1.3846099533221779e-05,1.2012752713656834e-05,5.677070352120919e-06,1.856516929932927e-05,4.188892094849168e-07,1.212665234981103e-06,0.0025943092197264145,0.9491206465593683,0.0014249739412251759,0.935101768668039
