x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,f1,f2
0.0,0,0,0,0,0,0,0,0,0,0.0,1.0
0.010101010101010102,0,0,0,0,0,0,0,0,0,0.010101010101010102,0.8994962184740788
0.020202020202020204,0,0,0,0,0,0,0,0,0,0.020202020202020204,0.8578661890962597
0.030303030303030304,0,0,0,0,0,0,0,0,0,0.030303030303030304,0.8259223440443022
0.04040404040404041,0,0,0,0,0,0,0,0,0,0.04040404040404041,0.7989924369481576
0.05050505050505051,0,0,0,0,0,0,0,0,0,0.05050505050505051,0.7752667125122527
0.06060606060606061,0,0,0,0,0,0,0,0,0,0.06060606060606061,0.7538170180413345
0.07070707070707072,0,0,0,0,0,0,0,0,0,0.07070707070707072,0.7340919882608448
0.08080808080808081,0,0,0,0,0,0,0,0,0,0.08080808080808081,0.7157323781925193
0.09090909090909091,0,0,0,0,0,0,0,0,0,0.09090909090909091,0.6984886554222364
0.10101010101010102,0,0,0,0,0,0,0,0,0,0.10101010101010102,0.6821791369181358
0.11111111111111112,0,0,0,0,0,0,0,0,0,0.11111111111111112,0.6666666666666666
0.12121212121212122,0,0,0,0,0,0,0,0,0,0.12121212121212122,0.6518446880886043
0.13131313131313133,0,0,0,0,0,0,0,0,0,0.13131313131313133,0.6376284623302606
0.14141414141414144,0,0,0,0,0,0,0,0,0,0.14141414141414144,0.6239492834548225
0.15151515151515152,0,0,0,0,0,0,0,0,0,0.15151515151515152,0.6107505279192385
0.16161616161616163,0,0,0,0,0,0,0,0,0,0.16161616161616163,0.5979848738963152
0.17171717171717174,0,0,0,0,0,0,0,0,0,0.17171717171717174,0.5856122929946259
0.18181818181818182,0,0,0,0,0,0,0,0,0,0.18181818181818182,0.5735985672887791
0.19191919191919193,0,0,0,0,0,0,0,0,0,0.19191919191919193,0.5619141728848194
0.20202020202020204,0,0,0,0,0,0,0,0,0,0.20202020202020204,0.5505334250245053
0.21212121212121213,0,0,0,0,0,0,0,0,0,0.21212121212121213,0.5394338135281618
0.22222222222222224,0,0,0,0,0,0,0,0,0,0.22222222222222224,0.5285954792089683
0.23232323232323235,0,0,0,0,0,0,0,0,0,0.23232323232323235,0.5180007963458525
0.24242424242424243,0,0,0,0,0,0,0,0,0,0.24242424242424243,0.507634036082669
0.25252525252525254,0,0,0,0,0,0,0,0,0,0.25252525252525254,0.49748109237039395
0.26262626262626265,0,0,0,0,0,0,0,0,0,0.26262626262626265,0.4875292568094617
0.27272727272727276,0,0,0,0,0,0,0,0,0,0.27272727272727276,0.4777670321329065
0.2828282828282829,0,0,0,0,0,0,0,0,0,0.2828282828282829,0.4681839765216895
0.29292929292929293,0,0,0,0,0,0,0,0,0,0.29292929292929293,0.4587705727426742
0.30303030303030304,0,0,0,0,0,0,0,0,0,0.30303030303030304,0.4495181174368197
0.31313131313131315,0,0,0,0,0,0,0,0,0,0.31313131313131315,0.4404186268903215
0.32323232323232326,0,0,0,0,0,0,0,0,0,0.32323232323232326,0.4314647563850388
0.33333333333333337,0,0,0,0,0,0,0,0,0,0.33333333333333337,0.42264973081037416
0.3434343434343435,0,0,0,0,0,0,0,0,0,0.3434343434343435,0.4139672846723116
0.3535353535353536,0,0,0,0,0,0,0,0,0,0.3535353535353536,0.4054116099894368
0.36363636363636365,0,0,0,0,0,0,0,0,0,0.36363636363636365,0.39697731084447274
0.37373737373737376,0,0,0,0,0,0,0,0,0,0.37373737373737376,0.38865936358084807
0.38383838383838387,0,0,0,0,0,0,0,0,0,0.38383838383838387,0.3804530818102766
