x0,x1,f1,f2,predf1,predf2
0.08145844910842405,6.433885052747841e-18,0.28077531914190523,0.9216542117554943,0.28120826518941994,0.9833314115299427
0.07714745691739085,1.2122400800828218e-10,0.29493831462008935,0.9453972684543058,0.2952472940797784,0.9662144980801813
0.07857139928284804,1.4474124070297144e-15,0.28715329457904903,0.9194429401890652,0.28753095150960073,0.974950668290423
0.07887876163346882,4.76686929955423e-17,0.2858706472823702,0.9190868676950309,0.2862598448224727,0.9764452890728093
0.07826655002655925,2.085753684547174e-08,0.2885658689150117,1.03301494841796,0.28893125968674566,0.9735880632273219
0.08140980096695417,0.0008534812666744333,0.28077708708422866,2.5072413911419633,0.2800233217602953,2.431422542719971
0.08069765178026266,0.0008407281649954796,0.2812188780880158,2.5012935038683346,0.2804392717084869,2.428579163368146
0.08140980096695417,0.0008181556701613665,0.28077708708422866,2.4908714960710827,0.2800154939874814,2.433715953081366
0.08176377972264612,0.3822640865447064,0.28084717212890387,8.06697663710064,0.279559860214415,8.118510479241857
0.08162596622004253,0.379243529688777,0.28079702514273075,8.052941861864607,0.2795943613982643,8.10350375852978
0.08172672381809284,0.38775331176740363,0.2808308239045407,8.092277661361914,0.27940601201175885,8.14439930167296
0.08176438219526512,0.442860053203508,0.28084745533030986,8.33245604952878,0.2782267209116553,8.393349939292166
0.08168730267530643,0.43626491867542416,0.280815745037593,8.304938747072198,0.2783567576223519,8.364260990907596
0.08201526633113071,0.47084169114249785,0.28101377112924764,8.445893647076257,0.2777227041455779,8.51374710573909
0.08201526633113071,0.4595239732429457,0.28101377112924764,8.400633108739395,0.27793079449644326,8.466068419486176
0.08199493743603592,0.4863562353013994,0.28099670157089585,8.506630429404037,0.2774515939246433,8.577977971576452
0.08201526633113071,0.4988201059571805,0.28101377112924764,8.554377578940215,0.2772415628291873,8.629005379586017
0.08201526633113071,0.5438717272813712,0.28101377112924764,8.719834336322485,0.27650404304909576,8.808088394923601
0.08199294276523424,0.5053289525535369,0.28099506083223025,8.57895872377085,0.277137012509564,8.65520698682356
0.08201526633113071,0.5531370096589312,0.28101377112924764,8.752576779992667,0.27634986503277204,8.844084014037612
