x0,x1,f1,f2
0.07498676695354246,0.0,0.312375761538336,0.9024213836033447
0.07498676695354246,0.0,0.312375761538336,0.9024213836033447
0.07419060479528773,0.0,0.3204377649005705,0.8973196388255267
0.07368103478863818,0.0,0.3260403883163382,0.8936976651865314
0.07286902465686143,0.0,0.33565967322684653,0.8873325837692466
0.0736870173170118,0.0,0.3259726451428808,0.8937418346185535
0.07244978233777158,0.0,0.340949114747788,0.8837537011526997
0.09095773515023631,0.0,0.346889404972078,0.8796677407181177
0.09057825420881999,0.0,0.34192514503091775,0.8830871951955859
0.07252278149185887,0.0,0.3400126190924081,0.8843914188579209
0.09036342644822981,0.0,0.3391897827256405,0.8849502912945328
0.07063394561667383,0.0,0.36625478794537536,0.8658574303070881
0.07063394561667383,0.0,0.36625478794537536,0.8658574303070881
0.09234802987411408,0.0,0.3664609956761128,0.865706338648072
0.09232767693700288,0.0,0.36615941935002494,0.8659272796212526
0.09216736655097314,0.0,0.36379923258461966,0.8676501183708418
0.07072435188330438,0.0,0.36490692581542794,0.8668429354919338
0.07019109887319724,0.0,0.37298339072920494,0.8608833902401453
0.06996646685131606,0.0,0.37647505064509534,0.858266536241773
0.0924373496472016,0.0,0.3677895778830078,0.8647308264006389
0.09394522257759197,0.0,0.3914190169573235,0.8467911531641625
0.09395446777078799,0.0,0.3915705728488821,0.8466724864787983
0.09406571770531695,0.0,0.39340035622759584,0.8452361597200007
0.06956866810076474,0.0,0.3827845777959621,0.853475967001567
0.06920379331059785,0.0,0.38870985038547656,0.8489046522133004
0.09350360113568111,0.0,0.38427131957615945,0.8523355529511971
0.06803935261306951,0.0,0.40845273482846167,0.8331663634111504
0.06870231366757137,0.0,0.39706099478698953,0.8423425664187663
0.09472728617243792,0.0,0.4045071699882249,0.8363739494281173
0.09544917757974523,2.9549991157102614e-17,0.4170454249784803,0.8268520108565742
0.06740270486564472,0.0,0.4197466686839251,0.8238127341287472
0.06741847658784618,0.0,0.41946288123976094,0.8240508912620382
0.06785614992041278,0.0,0.41166818478192757,0.8305293056383527
0.06784355144783936,0.0,0.4118903460402755,0.830346342838822
0.06654859510070103,0.0,0.4354014873476364,0.810425544815466
0.09664700101798052,0.0,0.43872426433938905,0.8075210198798619
0.06638520543770529,0.0,0.43845762351480333,0.807754912381751
0.06692702456099967,1.1072820654222352e-17,0.428397306467065,0.8170901451017087
0.0963293297925198,0.0,0.432875449312479,0.8126188453825194
0.06708538288770916,0.0,0.425498019390939,0.8189514354943881
0.09708337212749087,0.0,0.4468671858347468,0.8003097182241339
0.06564572553362469,0.0,0.452517221219923,0.7952281644993993
0.06564572553362469,0.0,0.452517221219923,0.7952281644993993
0.06499071713434393,0.0,0.46525970124025784,0.783533410401826
0.09788745458921147,0.0,0.4621767792788488,0.7863926246954303
0.0652006313159465,0.0,0.46114828604645575,0.7873422582764162
0.06550491322058435,0.0,0.45523470036193325,0.7927613675863808
0.06550491322058435,0.0,0.45523470036193325,0.7927613675863808
0.06550491322058435,0.0,0.45523470036193325,0.7927613675863808
0.09871359977865946,0.0,0.4782742505886747,0.7712537412238416
0.09858176697451522,0.0,0.47568266247685187,0.7737260046189334
0.06425904929464225,0.0,0.47977939175221496,0.7698117352498747
0.0985773457314976,0.0,0.475595892632947,0.7738085469106704
0.09836943000862464,0.0,0.4715261721609525,0.7776630689672398
0.09848838858211229,0.0,0.4738520588620434,0.7754642263122026
0.09961488582097236,0.0,0.49619842355641297,0.7537871244601306
0.06351070363385967,0.0,0.49490339412486306,0.7550706304836905
0.0996118735178197,0.0,0.4961379609535579,0.7538471237008458
0.06374361208180038,0.0,0.49016916698606794,0.7597341877361843
0.09919509146778259,0.0,0.48780696699881887,0.7620443629474132
0.09912972642932481,0.0,0.48650687184597796,0.7633110636466411
0.09970799708161744,0.0,0.4980690394934695,0.7519272318980528
0.06289806070672514,0.0,0.5074619346143203,0.7424823849174913
0.09971997815375586,0.0,0.49830997724268355,0.7516871665803961
0.1007025437601736,0.0,0.5182360491089548,0.731431397403941
0.06233128231599418,0.0,0.5192010523585008,0.7304302672298253
0.06262758968004198,0.0,0.5130506193543785,0.7367790619800887
0.06268893848256446,0.0,0.5117807756666946,0.7380804376579965
0.06268893848256446,0.0,0.5117807756666946,0.7380804376579965
0.10155309499240485,0.0,0.5357057034171573,0.7130193993263287
0.10140310249220967,0.0,0.5326128696317273,0.7163235311026567
0.10174189480376694,0.0,0.5396050753137177,0.708826362695677
0.1010530613884267,0.0,0.5254142560806223,0.7239398595072463
0.1010530613884267,0.0,0.5254142560806223,0.7239398595072463
0.10114255929332418,0.0,0.5272520772158186,0.7220052470716045
0.10232958807552314,0.0,0.5517816452041825,0.6955370160157657
0.10232958807552314,0.0,0.5517816452041825,0.6955370160157657
0.10232958807552314,0.0,0.5517816452041825,0.6955370160157657
0.10175352848004932,0.0,0.5398455693986444,0.7085667612006534
0.10205695685924548,0.0,0.5461263167398727,0.7017460461641403
0.10198073260788916,0.0,0.5445471073898318,0.703468447833367
0.060128629076292094,0.0,0.5655868296247888,0.6801115381549802
0.060062742860248486,0.0,0.5669862004238091,0.6785266485289723
0.1029308867085919,0.0,0.5642855981009909,0.681581763775807
0.06053187856090917,0.0,0.5570316993723956,0.6897156858943011
0.0603158634374447,0.0,0.5616123553485576,0.6845915623198455
0.06044945482118404,0.0,0.5587788586016132,0.6877661871798784
0.059341915020765634,0.0,0.5823140526764066,0.6609103440555792
0.10373743461123576,0.0,0.5810957311996866,0.6623277511815016
0.10370434844687075,0.0,0.5804058131895018,0.6631290920158331
0.05966324513817216,0.0,0.5754780659134644,0.6688249956524983
0.10349089450191641,0.0,0.5759550887091202,0.6682757357900695
0.05994158196811123,0.0,0.5695604958404874,0.6756008415779382
0.05868143518947959,0.0,0.5963671265333477,0.6443462503903581
0.10446368473664364,0.0,0.5962344424782808,0.6445044896026136
0.10446368473664364,0.0,0.5962344424782808,0.6445044896026136
0.10391531833724278,0.0,0.5848049375505286,0.6580031850165222
0.10425526544666114,0.0,0.591891806209202,0.6496640897424084
0.10417405411894046,0.0,0.5901991266456483,0.651664990906714
0.05797157227837675,0.0,0.6114488351567566,0.6261303219854455
0.05797157227837675,0.0,0.6114488351567566,0.6261303219854455
0.05861102340834186,0.0,0.5978646113692911,0.6425579064722464
0.10508024015889324,0.0,0.6090624659582701,0.6290429125608311
0.10502315660292053,0.0,0.6078762986314363,0.6304864055621449
0.1055756498134072,0.0,0.6193396605217865,0.6164183849047583
0.10561904985480289,0.0,0.6202383301618439,0.6153044137980475
0.057720915092887126,0.0,0.6167629660894921,0.619603443660492
0.2470752268695966,0.0,0.6311715706007159,0.6016224484654255
0.2470752268695966,0.0,0.6311715706007159,0.6016224484654255
0.10607556932244658,0.0,0.6296720769714003,0.603513075482523
0.10718831096492785,0.0,0.6524820775726687,0.5742671384464539
0.2539933178196433,0.0,0.6440578600795965,0.5851894728696909
0.253776323477116,0.0,0.6431068308518864,0.5864136041116432
0.24314507677009323,0.0,0.6404160927562199,0.5898672281388567
0.24314507677009323,0.0,0.6404160927562199,0.5898672281388567
0.24314507677009323,0.0,0.6404160927562199,0.5898672281388567
0.238679594580122,0.0,0.6645783058684742,0.5583356753689888
0.23940992347582657,0.0,0.6597193182793711,0.5647704210890019
0.10736151887250074,0.0,0.6560041757441478,0.5696585214062413
0.055910578681457435,0.0,0.6548186474120722,0.5712125390014242
0.055910578681457435,0.0,0.6548186474120722,0.5712125390014242
0.054531003112276044,0.0,0.6832281082948193,0.5331993520358826
0.054531003112276044,0.0,0.6832281082948193,0.5331993520358826
0.10868863439762104,0.0,0.6826722614512193,0.5339585834450781
0.05514009930840169,0.0,0.6707640531716648,0.5500755849727201
0.10834311675438837,0.0,0.6757879655675045,0.5433106255941333
0.05502827703539569,0.0,0.6730622752345048,0.5469871736561518
0.23472029021005492,0.0,0.6961615252763351,0.5153591307249266
0.23472029021005492,0.0,0.6961615252763351,0.5153591307249266
0.053902937834278866,0.0,0.6959301912706766,0.5156811688779595
0.23502204109217734,0.0,0.6934766108632497,0.5190901901856209
0.10889959490130133,0.0,0.686853148887622,0.5282327518631582
0.23528152079850206,0.0,0.6912008312412272,0.5222414108914366
0.23302040511444105,0.0,0.7119978267363766,0.4930590947226767
0.053242235569320576,0.0,0.7091087296826513,0.4971648094878566
0.05322635298838352,0.0,0.7094230514848932,0.4967189340218626
0.23371715941508897,0.0,0.7053679679650491,0.5024560297688575
0.05341008340799691,0.0,0.7057796875534674,0.5018750326369299
0.2340785927429607,0.0,0.7020028071441323,0.5071920587617582
0.2644033553703095,0.0,0.7223839648832144,0.47816140727960676
0.2644033553703095,0.0,0.7223839648832144,0.47816140727960676
0.110827301799324,0.0,0.7241609768373978,0.47559087962590585
0.11025091123903716,0.0,0.7131875428484925,0.49136352872572964
0.2638348735279771,0.0,0.7168321137251364,0.486151720732353
0.2638348735279771,0.0,0.7168321137251364,0.486151720732353
0.26596754973174985,0.0,0.7381136019172443,0.45518831066475185
0.051893146930269626,0.0,0.7353544364805406,0.4592538527483867
0.11149897946609963,0.0,0.7367320925261944,0.45722582384197485
0.11103314680470111,0.0,0.7280390041461131,0.46995920844193595
0.23080386892301566,0.0,0.7341650099690631,0.4610017381371255
0.26497879940794505,0.0,0.7280986124990114,0.46987241047701445
0.11227036066953425,0.0,0.7508622235455505,0.4362059212522317
0.11221256191934957,0.0,0.7498153170565371,0.4377769903074047
0.051233246854427206,0.0,0.7478317542595256,0.4407476673211205
0.26642286376290375,0.0,0.7427978718013812,0.44825132164733883
0.2666055076114957,0.0,0.7446881988661285,0.4454394864695215
0.2666055076114957,0.0,0.7446881988661285,0.4454394864695215
0.2280646999411831,0.0,0.7631785747491824,0.4175584630438066
0.2689266672012683,0.0,0.7691354104279794,0.40843072042578366
0.05052672897564815,0.0,0.7609033463669206,0.4210260974876221
0.11272255209743207,0.0,0.7589842958583717,0.42394283864037174
0.11263656784889281,0.0,0.7574493299838371,0.4262705125070363
0.05074446140694838,0.0,0.7569077072062986,0.4270907227717041
0.04928612011384678,0.0,0.7830854058669071,0.38677724711826134
0.04928612011384678,0.0,0.7830854058669071,0.38677724711826134
0.04928612011384678,0.0,0.7830854058669071,0.38677724711826134
0.049943365624901426,0.0,0.7714601006692627,0.404849313075371
0.049650484363225174,0.0,0.7766763838949851,0.3967737946998098
0.2693721335968186,2.327996538856494e-17,0.7738879501882416,0.40209676944793066
0.11335698640522972,0.0,0.7701693135787053,0.40683922842170583
0.11335698640522972,0.0,0.7701693135787053,0.40683922842170583
0.11336955277950805,0.0,0.7703883129022528,0.4065018473436206
0.11483153287282924,0.0,0.7951629956393267,0.3677158103658922
0.22492410237118882,2.327996538856494e-17,0.7973954029873999,0.3651829770512877
0.271365270905111,0.0,0.795211259802555,0.36763905228323335
0.04912763212743168,0.0,0.7858448564884388,0.382447861530665
0.04895908026305795,0.0,0.7887604552970842,0.3778569441595365
0.11475277056383458,0.0,0.7938647575922911,0.36977874665293287
0.22365903295723155,0.0,0.8111434159352678,0.3420463587848651
0.41665477230092246,0.0,0.8111154392107675,0.34209174427392386
0.11579567558054993,0.0,0.8107054995786176,0.3427565929529841
0.04821037602868647,0.0,0.8014691676730445,0.35764717326947726
0.11515078845128357,0.0,0.8003815161935655,0.35938942853568934
0.2722667907362525,0.0,0.8048226732139031,0.35226046468082695
0.2225566986587053,0.0,0.8229974949213614,0.3226751233531636
0.0467908950206814,0.0,0.8244372570709461,0.32030320915333477
0.04713410228542668,0.0,0.8190225970508267,0.32920198552011914
0.11619739169784588,0.0,0.8169870718907345,0.33253212436340385
0.2233080505232718,0.0,0.8149334919918227,0.3358834036300138
0.11622078358384061,0.0,0.8173492675333012,0.33194017486277605
0.11773064728494333,0.0,0.8398787450081856,0.29460369368347517
0.275700825065686,0.0,0.8405894999540517,0.2934092925669972
0.22088020745326348,0.0,0.8406705793502798,0.293272977014865
0.22168954738969693,0.0,0.8322014607324609,0.30744072875475825
0.4259337145255944,0.0,0.8339959734667518,0.304450716241245
0.0463587499159159,0.0,0.8311265705281272,0.309228623762154
0.42445454535258487,0.0,0.8284191552202388,0.3137217032641859
0.11689607458963824,0.0,0.8276335895731948,0.31502264141018854
0.11693537458906018,0.0,0.8282218134060555,0.31404862779838494
0.11856679019463127,0.0,0.8516228249064886,0.27473856409829234
0.1185758227272198,0.0,0.8517468008043303,0.2745273873195885
0.04504938621689633,0.0,0.8505034360576587,0.2766439052541161
0.11828875337339642,0.0,0.8477763310542555,0.28127529250418537
0.2764069787341129,0.0,0.8476858328891808,0.28142872871897595
0.1194403292442629,0.0,0.8633246701340975,0.2546705139378517
0.04395108323762614,0.0,0.8657032494394609,0.2505578839099586
0.11961828227479814,0.0,0.8656369690905269,0.25067263774376614
0.11909778338904822,0.0,0.8588054137119805,0.26245326137899405
0.044490390826264575,0.0,0.8583608657873967,0.2632166240847108
0.04461145782600569,0.0,0.8566803807757388,0.2660987251939352
0.12109113319659594,0.0,0.8838422750367128,0.2188228328579278
0.04263467800417123,0.0,0.882635935516798,0.2209538053343868
