x0,x1,f1,f2,predf1,predf2
0.08138389377917087,0.022651952777576204,0.2807795112804593,4.474002969636069,0.28166688115965016,1.749005479375388
0.08539545249683901,2.6717301996227294e-09,0.2925692892781828,0.984310610665867,0.2883848890702772,0.9555148287351571
0.08545090115876126,4.4613933061695e-10,0.29290096639651186,0.9589794520065177,0.2888778849601024,0.9547237983287258
0.08443603079340734,5.775681415748824e-12,0.2875462703294306,0.9324070979456324,0.28402910827319217,0.9664101951405936
0.08551184785753779,8.466841368906258e-08,0.2932707042212903,1.0789618866779072,0.289443216300546,0.9538410441494984
0.08551184785753779,7.136422966137342e-08,0.2932707042212903,1.0721216081429965,0.2894432193904331,0.9538406324951846
0.08450718107595999,1.5320397531969918e-07,0.28787198780519985,1.1077125371786418,0.28407107446064245,0.9657945348659425
0.08461396923759044,1.2201186422298834e-07,0.28837499257044197,1.0970204418042204,0.284209984398337,0.9648113754907763
0.084577768310875,1.6613608703622767e-06,0.28820257518631864,1.2603394307686222,0.28415341287885737,0.9651980144151298
0.08455840943036921,7.551739715375649e-07,0.2881111723927594,1.1997074797916962,0.28412635045738033,0.9653494807989486
0.08555750181597561,3.5982684515524077e-06,0.29355121170705856,1.3300755896941763,0.28988038251002035,0.9532766283764211
0.08531880850138235,4.745394546954093e-06,0.2921182225192438,1.359968094818978,0.28774159031589014,0.9567284060362028
0.08065468474323408,0.021474027357094493,0.2812704331411261,4.42745393144477,0.2836260042361571,1.7121103829063475
0.08085922024717751,0.02146728556327905,0.28105036918303805,4.427210246328293,0.28363230191493194,1.710452753666069
0.0809291718374043,0.02146728556327905,0.2809898403637813,4.427217899821655,0.28363915765160225,1.709952302786809
0.08065468474323408,0.0245995443977727,0.2812704331411261,4.546967194253158,0.277137536206159,1.8254402049681366
0.08021971459459709,0.023427771951412126,0.2819517136470425,4.503491243639287,0.27964057916748125,1.7865663263732063
0.08021971459459709,0.024454138529573816,0.2819517136470425,4.541584173117987,0.27726467404042376,1.82406765341139
0.0784884194769064,0.02664113928010735,0.28752397291949405,4.618225238519694,0.2717196945641637,1.9179926611047242
0.07910021366686011,0.026446645067932418,0.2850349732332289,4.611852918076023,0.2720166445442293,1.9062891309314154
0.08100526678532252,0.02551319775963657,0.28093252552751646,4.579775874515846,0.27554313469659064,1.8540053970909849
0.08641976388498845,3.910165616909737e-10,0.2994144360705565,0.9538221101103886,0.2998016306781844,0.9392804261117185
0.08616169440229363,3.502081974382856e-09,0.2975476856127518,0.9864328835891938,0.2965920054101054,0.943614237465938
0.08710341204541823,1.2341742485442724e-11,0.3048146828489954,0.925498226105803,0.3088170734726336,0.9273685720015943
0.08692629332034134,2.17102243700203e-08,0.30335269629307937,1.0262869938253742,0.30642851923679887,0.930503558033325
0.08688431644965867,7.145180963205836e-09,0.3030126222101721,0.9979459506581346,0.30586706054332075,0.9312415059515713
0.08694892110846192,6.8983930226902064e-09,0.3035370358761077,0.9968713079258698,0.3067320328482324,0.930104281933824
0.0858598475027039,1.3280801486840934e-07,0.29548524602006876,1.0973000878494101,0.29306068246217165,0.9485179504604649
0.08714791265264143,4.5278253110520083e-07,0.3051888607926757,1.157950035318182,0.3094194994122862,0.9265920234786927
0.08675370791644656,5.005685600085488e-07,0.3019702856154498,1.165818066465689,0.3041304612092336,0.9335439779087998
0.08651013235379887,6.38104843568864e-07,0.30009051329702285,1.182577304254315,0.3009543623646091,0.9377590824486179
0.08729026933564323,7.551739715375649e-07,0.30640426770183393,1.1911123337547578,0.3113626541688953,0.9240580004858363
0.08607647962762528,4.143062748191858e-06,0.2969521784334209,1.3433284057440131,0.2955576151099388,0.9451519104457535
0.08670937108368461,2.9199131395147353e-06,0.3016218946483361,1.3057288950445094,0.30353684421660787,0.9343964580835815
0.08674172111366582,5.567962635008996e-06,0.30187582284285874,1.3737784127307655,0.3039521253607555,0.9339221549702895
0.08668716599515651,8.501922841041054e-06,0.3014484503399163,1.4248316147597768,0.3032238375062561,0.9349680922396231
0.08601969583656349,1.3230225719634326e-05,0.296561137686267,1.4857870768490868,0.29486814257565785,0.946370464245696
0.08577572679037715,2.2742066008361287e-05,0.29493385350686263,1.5678677154881073,0.2921069522761674,0.9505556151851214
0.08625436108674714,3.4394356129141256e-05,0.2982070625082852,1.6365864374187222,0.2976335778186872,0.9431920908028099
0.08733598652278304,1.8626847208185046e-11,0.30680052686949577,0.9262982749123444,0.31199416653460255,0.9232117234990199
0.08804817839345037,2.3388769954539425e-10,0.3133420917408586,0.9403509941611792,0.3219358793030308,0.910241722225654
0.08751842346201778,1.6198760062623521e-10,0.30841043195724593,0.9399499897752548,0.31451356218570153,0.9199216704339721
0.08751357315481668,2.8074162296201594e-08,0.3083670402396852,1.0313299186227625,0.31444615919837327,0.9200104082881544
0.08748645237988761,4.5442357891991784e-08,0.3081250061786651,1.0474893803896832,0.31407026463941934,0.9205015305722629
0.08828066911985431,6.6280917349795715e-09,0.31562557785293477,0.9890689120767019,0.32523376887817124,0.9059411373301691
0.08748177676622547,4.187422227367039e-07,0.3080833813418665,1.1517106867220668,0.3140035868207708,0.9205988279348672
